num_ssu,case,case_label,npu_id,compute_ms,io_barrier_ms,other_ms,measurement_ms,compute_fraction,io_barrier_fraction,other_fraction,idle_fraction,delta_vs_baseline_compute_ms,delta_vs_baseline_io_barrier_ms,delta_vs_baseline_other_ms,includes_carry_in,full_window_idle_root_cause_evidence
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",2,56055.27164290551,7944.728357094489,0.0,64000.0,0.8758636194203986,0.1241363805796014,0.0,0.1241363805796014,31.87756670355884,-31.877566703551565,-7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",3,56950.11379077053,7049.886209229471,0.0,64000.0,0.8898455279807895,0.11015447201921048,0.0,0.11015447201921048,-897.1602228880656,897.1602228880729,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",4,57733.46171986591,6266.538280134089,0.0,64000.0,0.9020853393729048,0.09791466062709514,0.0,0.09791466062709514,1049.8977188903882,-1049.8977188903773,-7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",5,57880.45301303872,6119.546986961279,0.0,64000.0,0.90438207832873,0.09561792167126998,0.0,0.09561792167126998,-1584.3114037034102,1584.3114037034156,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",6,58431.158660170026,5568.841339829973,0.0,64000.0,0.9129868540651567,0.08701314593484333,0.0,0.08701314593484333,-1035.0447639896593,1035.044763989661,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",7,57668.24099205672,6331.759007943283,0.0,64000.0,0.9010662655008863,0.0989337344991138,0.0,0.0989337344991138,-1102.8135308541387,1102.8135308541496,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",8,57297.24722259512,6702.752777404881,0.0,64000.0,0.8952694878530487,0.10473051214695127,0.0,0.10473051214695127,491.44363159417844,-491.44363159416935,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",9,57523.361262137885,6476.638737862109,7.275957614183426e-12,64000.0,0.8988025197209044,0.10119748027909546,1.1368683772161603e-16,0.10119748027909557,772.0984395399937,-772.0984395399901,7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",10,56863.37210611777,7136.627893882231,0.0,64000.0,0.8884901891580902,0.11150981084190985,0.0,0.11150981084190985,-566.4420854880882,566.4420854881009,-7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",11,58246.23645173084,5753.763548269164,0.0,64000.0,0.9100974445582943,0.08990255544170568,0.0,0.08990255544170568,525.5064422671712,-525.5064422671676,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",12,57480.67160402803,6519.328395971976,0.0,64000.0,0.898135493812938,0.10186450618706212,0.0,0.10186450618706212,148.32543789508782,-148.32543789507145,-7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",13,57489.955351311924,6510.044648688077,0.0,64000.0,0.8982805523642489,0.1017194476357512,0.0,0.1017194476357512,132.10795236375998,-132.10795236374543,-7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",14,57506.13175144493,6493.868248555067,0.0,64000.0,0.8985333086163271,0.10146669138367292,0.0,0.10146669138367292,715.596458423337,-715.5964584233316,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",15,57701.45617112474,6298.543828875259,0.0,64000.0,0.9015852526738241,0.09841474732617593,0.0,0.09841474732617593,-327.97103024896205,327.9710302489657,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",16,58098.56500009606,5901.434999903942,0.0,64000.0,0.9077900781265009,0.09220992187349909,0.0,0.09220992187349909,699.2876890339903,-699.2876890339812,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",17,56479.61210995272,7520.387890047281,0.0,64000.0,0.8824939392180113,0.11750606078198876,0.0,0.11750606078198876,-16.220761653421505,16.220761653434238,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",18,57360.95895409081,6639.041045909191,0.0,64000.0,0.8962649836576689,0.10373501634233111,0.0,0.10373501634233111,-328.37174815467006,328.37174815467733,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",19,57722.602872952724,6277.39712704727,7.275957614183426e-12,64000.0,0.9019156698898864,0.0980843301101136,1.1368683772161603e-16,0.09808433011011371,-530.3108177332833,530.3108177332888,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",20,56411.5344633621,7588.465536637896,7.275957614183426e-12,64000.0,0.8814302259900328,0.11856977400996711,1.1368683772161603e-16,0.11856977400996722,-279.29129902985005,279.29129902985187,7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",21,57429.9236741156,6570.076325884404,0.0,64000.0,0.8973425574080562,0.1026574425919438,0.0,0.1026574425919438,-492.24777721459395,492.24777721460487,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",22,56657.37968330654,7342.620316693456,0.0,64000.0,0.8852715575516648,0.11472844244833524,0.0,0.11472844244833524,634.4653347461135,-634.4653347461099,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",23,57062.311015091844,6937.688984908151,7.275957614183426e-12,64000.0,0.8915986096108101,0.10840139038918986,1.1368683772161603e-16,0.10840139038918997,-395.94744122565317,395.947441225655,7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",24,57471.15770351608,6528.842296483914,7.275957614183426e-12,64000.0,0.8979868391174388,0.10201316088256115,1.1368683772161603e-16,0.10201316088256127,522.9740970107741,-522.9740970107687,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",25,57136.76414553822,6863.23585446178,0.0,64000.0,0.8927619397740346,0.10723806022596531,0.0,0.10723806022596531,-431.6918216832055,431.6918216832146,-7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",26,56514.26008676677,7485.739913233228,0.0,64000.0,0.8830353138557308,0.11696468614426919,0.0,0.11696468614426919,-1105.9433380449045,1105.9433380449154,-7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",27,58507.1472549524,5492.8527450475995,0.0,64000.0,0.9141741758586313,0.08582582414136875,0.0,0.08582582414136875,-451.4064770655823,451.40647706558593,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",28,57520.90411934006,6479.095880659934,0.0,64000.0,0.8987641268646884,0.10123587313531146,0.0,0.10123587313531146,-294.7876815467098,294.78768154671525,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",29,57899.28595155572,6100.7140484442825,0.0,64000.0,0.9046763429930581,0.09532365700694191,0.0,0.09532365700694191,-1650.7294367848153,1650.7294367848299,-7.275957614183426e-12,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",30,57371.28881373035,6628.711186269651,0.0,64000.0,0.8964263877145368,0.1035736122854633,0.0,0.1035736122854633,325.84415153400914,-325.84415153399823,0.0,True,True
5,adaptive_t0_i100ms,"Adaptive: event-driven, min 100 ms",31,57040.602294970035,6959.397705029965,0.0,64000.0,0.8912594108589068,0.1087405891410932,0.0,0.1087405891410932,-1350.430247692806,1350.4302476928133,0.0,True,True
