num_ssu,case,npu_id,sequence,request_id,layer,io_start_relative_to_admission_ms,io_ready_relative_to_admission_ms,compute_start_relative_to_admission_ms,compute_end_relative_to_admission_ms,io_barrier_wait_ms,work_gb_ssu0,work_gb_ssu1,work_gb_ssu2
3,adaptive_t0_i100ms,11,48,1547,5,210.50856394936272,249.76790232826897,249.76790232826897,252.314060031189,36.71318067598622,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,6,249.76790232826897,275.95618052651116,275.95618052651116,278.5023382294312,23.64212049532216,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,7,275.95618052651116,294.3018226163549,294.3018226163549,296.84798031927494,15.799484386923723,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,8,294.3018226163549,312.7607612149877,312.7607612149877,315.30691891790775,15.912780895712785,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,9,312.7607612149877,331.0392646329565,331.0392646329565,333.5854223358765,15.732345715048723,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,10,331.0392646329565,349.200275375144,349.200275375144,351.746433078064,15.614853039267473,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,11,349.200275375144,370.1727180020971,370.1727180020971,372.7188757050171,18.426284924033098,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,12,370.1727180020971,402.374103500144,402.374103500144,404.920261203064,29.655227795126848,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,13,402.374103500144,434.3237189786596,434.3237189786596,436.8698766815796,29.403457775595598,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,14,434.3237189786596,473.82433695961663,473.82433695961663,476.37049466253666,36.954460278037004,0.0872802734375,0.088623046875,0.09256744384765625
3,adaptive_t0_i100ms,11,48,1547,15,473.82433695961663,596.2873725431127,596.2873725431127,598.8335302460328,119.91687788057607,0.0872802734375,0.088623046875,0.09256744384765625
