case,candidate,strategy,input_family,constructed_profile,constructed_long_profile,order,seed,num_ssu,window_start_s,window_end_s,U_percent,all_32_active,long_short_mixed_cards,long_short_mixed_pass,all_profile_mixed_cards,short_conditional_U_percent,short_window_card_time_share_percent,short_complete_internal_cycles,short_mean_stall_ms_including_zeros,short_duration_weighted_internal_U_percent,ideal_load_ratio,per_ssu_peak_demand_GiB_s,any_ssu_over_nominal_percent,nominal_within_disk_capacity,actual_ssd_mean_busy_percent,actual_ssd_total_GiB_s,actual_npu_receive_total_GiB_s,slo_1p5_percent,slo_2_percent,slo_cohort_requests,count_ratio,profile_keys,per_card_profile_counts,completed_requests,analysis_sha256,input_fingerprint
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,2.0,4.0,94.82137754461034,True,30,False,30,87.81842434763568,40.2452211725022,546,5.344740786411417,86.89619206063145,0.9964135035058972,"[53.07048889389038, 53.07127401704407, 53.066538331237794]",63.981623540458166,False,97.81406607109597,117.37687928531516,117.35453417322263,100.0,100.0,159,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,2.0,20.0,97.34889224118794,True,32,True,32,93.16085370969044,37.07722908856821,4899,2.7852196300254004,92.71422202874965,0.9964135035058972,"[58.925448929672235, 58.932159896804805, 58.92742421099853]",55.345934296686785,False,97.57904545065088,117.09485454078107,117.09402834445926,100.0,100.0,1445,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,4.0,6.0,99.40426771298613,True,32,True,32,98.3917340153077,35.947290448932236,551,0.6320295962644636,98.24801126178903,0.9964135035058972,"[47.207627732803346, 47.20643757463073, 47.207627732803346]",52.42201478366619,False,99.1350777943592,118.96209335323105,118.97118441260463,100.0,100.0,164,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,6.0,8.0,97.71207140389168,True,32,True,32,93.71459392554533,34.951371036601884,506,2.5864776082487757,93.19874710940505,0.9964135035058972,"[51.11422655886841, 51.11698696334839, 51.11027599621582]",48.247221137311456,False,95.84350087155099,115.01220104586118,115.00199963991022,100.0,100.0,160,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,8.0,10.0,99.62956648256487,True,32,True,32,98.9272261155993,34.08479241070675,523,0.418158651411788,98.83394948955974,0.9964135035058972,"[51.1162018401947, 51.11698696334839, 51.10830071488952]",39.31676540384196,False,96.6990627413347,116.03887528960163,116.04829656561526,100.0,100.0,162,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,10.0,12.0,96.73581034646213,True,32,True,32,91.75032976451882,38.05122682269326,546,3.4558440533252135,91.1158069186086,0.9964135035058972,"[49.161914786499025, 49.16072462832641, 49.161914786499025]",65.93908625833247,False,96.93329393621822,116.31995272346187,116.36838950072493,100.0,100.0,159,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,12.0,14.0,95.63170804660659,True,31,False,31,89.32227156757092,39.2189313244165,543,4.5305798273580695,88.66605040720152,0.9964135035058972,"[55.02082538493347, 55.02358578941345, 55.01885010360718]",58.05984567101132,False,98.92840253568654,118.71408304282383,118.70251175925623,100.0,100.0,162,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,14.0,16.0,100.0,True,32,True,32,100.00000000000001,33.64085036721059,520,0.0,100.0,0.9964135035058972,"[45.25136539778137, 45.25807636491394, 45.253340679107666]",34.627458717544954,False,96.3908197137153,115.66898365645837,115.6432097036296,100.0,100.0,160,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,16.0,18.0,93.69326356429366,True,32,True,32,86.03733971554455,43.633022590653226,580,6.2229948209438275,85.06455401969761,0.9964135035058972,"[58.925448929672235, 58.932159896804805, 58.92742421099853]",86.6542799801292,False,100.0,120.0,119.99412083595311,100.0,100.0,160,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f1_04_ssu3_h22000_seed7/baseline,adapt_f1_04,baseline,raw,False,False,random,7,3,18.0,20.0,98.51196506927614,True,32,True,32,95.9918687064612,33.92235562339871,503,1.4124513488479378,96.16758667326023,0.9964135035058972,"[51.112251277542114, 51.11698696334839, 51.11817712152099]",48.86511317788536,False,96.46718539189703,115.76062247027645,115.76200850921668,100.0,100.0,159,"[13, 14]","200:1024,80:4096","{'H': 39, 'L': 42}",2592,b22b27b7dd376d7bbf6bd98b12de80a418c2ce579f17efcbc2d7926124532dc7,8ec03507a5de2c50c0f913708e69c926e9e3bd35ccbdcbabc901b4ec20135641
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,2.0,4.0,96.4745341590373,True,30,False,30,53.19928407692095,6.768372528181633,1709,1.0470438230880295,52.94332647196904,1.0033115034258286,"[88.80222001285401, 88.80578273426514, 88.80459516046143]",57.21588896568287,False,81.27810011539108,97.5337201384693,97.504216295811,46.23287671232877,71.57534246575342,292,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,2.0,20.0,91.56013345908897,True,32,True,32,38.566175065466695,13.049447964689147,21530,1.9054589125707029,38.20436966656995,1.0033115034258286,"[169.2332658277771, 169.23920369679567, 169.2332658277771]",84.53264903246006,False,91.78472355989808,110.1416682718777,110.13935010951288,29.840546697038725,45.47266514806378,3512,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,4.0,6.0,83.34681694321465,True,32,True,32,28.279396701685144,22.502587621061583,3022,3.0238243350694454,28.035886014347163,1.0033115034258286,"[157.7434557324463, 157.74820602766115, 157.7434557324463]",100.0,False,99.09851997001608,118.91822396401932,118.92648740324766,14.853556485355648,20.711297071129707,478,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,6.0,8.0,90.09926801275898,True,32,True,32,36.02073500031479,14.711681102655097,2517,2.113542742401054,35.78919554205222,1.0033115034258286,"[123.27640059406129, 123.27402544645386, 123.27283787265016]",86.47729794444422,False,94.3954097772436,113.27449173269234,113.32059065533842,20.19704433497537,29.310344827586206,406,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,8.0,10.0,92.82202518347742,True,30,False,30,42.27439108118035,11.739195592096545,2358,1.6244835798649262,42.03468151007052,1.0033115034258286,"[111.78540292492676, 111.78421535112305, 111.78421535112305]",83.37642256636941,False,91.28758728250628,109.54510473900756,109.51707891970689,31.619537275064268,47.81491002570694,389,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,10.0,12.0,93.23966612549631,True,31,False,31,43.60040802740769,11.326240524083468,2340,1.5447602284839228,43.265459637169535,1.0033115034258286,"[123.27640059406129, 123.27402544645386, 123.27283787265016]",85.21879232179798,False,91.03745479165006,109.24494574998006,109.22447559531638,34.8051948051948,53.76623376623377,385,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,12.0,14.0,88.99647757506857,True,30,False,30,32.900160489999635,15.736597573505554,2457,2.45827984398411,32.39622910637503,1.0033115034258286,"[169.2332658277771, 169.23920369679567, 169.2332658277771]",80.17318266532375,False,91.519363926801,109.82323671216119,109.88609261017218,25.628140703517587,32.1608040201005,398,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,14.0,16.0,90.06664932995878,True,30,False,30,36.8982290937612,15.051438777829592,2633,2.026728265768886,36.75869899295525,1.0033115034258286,"[146.2548332109192, 146.2548332109192, 146.2548332109192]",98.28188634083153,False,96.51110660507004,115.81332792608404,115.75365320315905,27.230046948356808,44.60093896713615,426,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,16.0,18.0,94.68598931255195,True,31,False,31,49.41051882111912,9.724766971677896,2282,1.2298513154508712,48.92383725100778,1.0033115034258286,"[111.78421535112305, 111.78659049873048, 111.78184020351563]",88.03446725494634,False,91.14149441050776,109.36979329260933,109.40449600241195,39.52254641909814,64.45623342175067,377,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/baseline,adapt_f2_01,baseline,raw,False,False,random,7,3,18.0,20.0,94.30977449023683,True,31,False,31,46.472180997065074,9.884150991111069,2180,1.395566510517597,45.77360141150165,1.0033115034258286,"[100.29559282959595, 100.29678040339967, 100.29440525579224]",82.01590323274449,False,89.79347515989673,107.75217019187606,107.71706030045225,37.67313019390582,59.83379501385041,361,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,6173641584890d91aea507612f4078c3f4558f4eb500648d09690e10ded97bf8,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,2.0,4.0,96.48436565059635,True,29,False,29,60.24620734723455,5.551107068667879,1587,0.7871498232868482,59.94506799768798,1.0033115034258286,"[100.29203010818482, 100.29559282959595, 100.29440525579224]",47.182115681893926,False,79.87926143417553,95.85511372101064,95.85070829652733,64.20664206642067,75.64575645756457,271,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,2.0,20.0,91.7694209201187,True,32,True,32,44.62058733421305,11.226259988646177,21428,1.4872532670123977,44.198969753544176,1.0033115034258286,"[169.2332658277771, 169.23682854918823, 169.23564097538454]",74.14312083452552,False,91.72191263591924,110.0662951631031,110.06578928807778,40.915593705293276,56.30901287553648,3495,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,4.0,6.0,82.69345814105588,True,32,True,32,30.974302643257754,20.653235367933036,3037,2.678318290357566,30.54773855153634,1.0033115034258286,"[169.2332658277771, 169.23682854918823, 169.23564097538454]",95.4442243920129,False,98.73849663011801,118.48619595614161,118.48744580963634,17.219917012448132,24.896265560165975,482,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,6.0,8.0,90.26532447681143,True,32,True,32,42.86129162603304,12.393218802588875,2523,1.5925676952030607,42.51890049499096,1.0033115034258286,"[111.78659049873048, 111.78540292492676, 111.78302777731935]",82.83696758295314,False,94.8963876199213,113.87566514390554,113.85758396139438,25.862068965517242,43.10344827586207,406,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,8.0,10.0,93.54118052268083,True,31,False,31,51.7463402548384,9.693520454482334,2383,1.105655419616437,51.58451480972196,1.0033115034258286,"[111.78421535112305, 111.78659049873048, 111.78421535112305]",72.54039160752569,False,92.3071627805833,110.76859533669997,110.78434068369847,41.687979539641944,64.19437340153452,391,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,10.0,12.0,95.0106828558868,True,31,False,31,56.84329680799988,8.630479287959849,2327,0.8956225692021796,56.80933595747804,1.0033115034258286,"[111.78540292492676, 111.78421535112305, 111.78302777731935]",72.21173307945791,False,91.34189908178314,109.61027889813978,109.6162063327597,61.298701298701296,74.54545454545455,385,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,12.0,14.0,88.67157761683347,True,30,False,30,37.507063940693506,14.299262793480334,2543,1.9945566665306416,37.13145087119962,1.0033115034258286,"[146.25364563711548, 146.25602078472292, 146.2548332109192]",71.16965551423218,False,92.7566837923675,111.30802055084101,111.30791958399345,35.19417475728155,44.90291262135922,412,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,14.0,16.0,90.46186499527606,True,29,False,29,44.1957626841617,12.28111905372242,2576,1.5017720410654958,43.95950586290743,1.0033115034258286,"[146.2548332109192, 146.25364563711548, 146.25602078472292]",87.36567108152067,False,96.10690242272086,115.32828290726502,115.32566271457935,39.90384615384615,58.65384615384615,416,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,16.0,18.0,94.54652245038186,True,31,False,31,54.29232059928362,8.853071819064715,2282,1.026554212672703,53.43538756707594,1.0033115034258286,"[123.27283787265016, 123.27640059406129, 123.27402544645386]",69.25785758309267,False,90.82817174018491,108.9938060882219,108.99177867023722,57.63157894736842,75.52631578947368,380,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_01_ssu3_h22000_seed7/once,adapt_f2_01,once,raw,False,False,random,7,3,18.0,20.0,94.24981157154568,True,29,False,29,51.952787818620784,8.68132524991637,2142,1.106412801956147,51.56741249064277,1.0033115034258286,"[100.29203010818482, 100.29559282959595, 100.29440525579224]",69.27947098804053,False,88.64224822141865,106.3706978657024,106.37045753987377,39.48863636363637,60.79545454545455,352,"[7, 1]","32:128,200:4096","{'H': 133, 'L': 19}",4864,2819e8398f98b579c787f197d0be84fb8219a1cf7bb08dd12bbfd4a598686642,24f8dd531df878040cb7eb06f8781ae4489e30e94ada893465f2a1cf27ac945b
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,2.0,4.0,91.39897555231767,True,31,False,31,54.925206835667666,18.232117178292754,2806,1.669072517211823,54.47841950239826,0.9972281292618195,"[84.77919534967346, 84.69784674442748, 84.61381751498106]",85.52229021801492,False,96.47355962904906,115.76827155485888,115.75479401815856,38.77995642701525,67.97385620915033,459,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,2.0,20.0,93.86164985572401,True,32,True,32,60.70113868204378,14.707603296453192,22525,1.316414160211598,60.27591053483471,0.9972281292618195,"[91.30647659861755, 91.22512799337157, 91.22378768127136]",68.7776302559657,False,92.55542100071092,111.06650520085309,111.06209902161488,54.812617956322455,79.88676193043948,3709,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,4.0,6.0,93.59504452361449,True,31,False,31,60.29922638396522,15.27058867357267,2575,1.352649497060365,59.623960178218574,0.9972281292618195,"[78.16922518338318, 78.33594333017578, 78.16922518338318]",71.19670309271639,False,93.89294849694204,112.67153819633043,112.6460900732939,53.20665083135392,76.95961995249407,421,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,6.0,8.0,93.45380509051301,True,32,True,32,57.25617925813842,14.436167720323766,2312,1.5116241848238439,56.92278609658883,0.9972281292618195,"[84.69650643232727, 84.61515782708129, 84.69650643232727]",62.43692460746942,False,89.68399846580577,107.62079815896692,107.6177784716112,45.052083333333336,74.47916666666667,384,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,8.0,10.0,93.87168895172277,True,32,True,32,60.539618357569275,14.644609903309625,2483,1.3228441775399435,60.1591824191554,0.9972281292618195,"[91.14109876392516, 91.14243907602538, 91.22378768127136]",62.7528259956171,False,91.74796207398333,110.09755448878,110.07302796185165,55.52825552825553,78.62407862407862,407,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,10.0,12.0,92.58915914836422,True,32,True,32,58.18625589178626,16.65453846577308,2714,1.470802498945318,57.59276736189895,0.9972281292618195,"[78.25191410072937, 78.25325441282958, 78.25191410072937]",82.7106529125057,False,96.15975552950428,115.39170663540514,115.3988569159465,48.31460674157304,77.75280898876404,445,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,12.0,14.0,92.89942873230282,True,32,True,32,58.72213377359942,16.357680263999605,2687,1.4130825039722266,58.56746128264536,0.9972281292618195,"[91.30647659861755, 91.22512799337157, 90.97572092923278]",74.61394176705916,False,95.12144257807743,114.14573109369292,114.14055893561166,52.73972602739726,77.85388127853881,438,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,14.0,16.0,93.61735864441674,True,32,True,32,60.88494956754961,15.35231723932358,2617,1.2967614348990402,60.63550349286877,0.9972281292618195,"[78.16922518338318, 78.0878765781372, 78.25191410072937]",85.32966973970106,False,94.96177629380563,113.95413155256676,113.95040433206582,54.694835680751176,81.92488262910798,426,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,16.0,18.0,96.32435302879085,True,31,False,31,70.28723375819533,11.404757647045624,2245,0.8505070711563679,70.13655116053256,0.9972281292618195,"[71.64194393443908, 71.7259731638855, 71.64194393443908]",52.690622395924585,False,89.05883304560355,106.87059965472424,106.92395182376826,72.87234042553192,93.88297872340425,376,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_02_ssu3_h22000_seed7/baseline,adapt_f2_02,baseline,raw,False,False,random,7,3,18.0,20.0,97.00503502947349,True,30,False,30,73.24644657790621,10.015652576437963,2052,0.7466224367687926,72.7917402249532,0.9972281292618195,"[71.80732176913146, 71.7259731638855, 71.47656609974669]",41.74504157468291,False,85.89851289362717,103.07821547235261,103.05342866222627,79.03682719546742,94.05099150141643,353,"[27, 4]","32:256,176:4096","{'H': 135, 'L': 20}",4960,ffd56bfce3a98703c267259b95b614449b930cb4ce759ba5e22fc32a28a08a36,64b945ea2b6e0e0b89fc37286eaeeb6155e0f41fe85dfa3dc6908dd9e7dd3951
runs/adapt_f2_03_ssu3_h22000_seed7/baseline,adapt_f2_03,baseline,raw,False,False,random,7,3,2.0,4.0,88.8462511795082,True,29,False,29,28.812764131221453,15.043463373632237,1598,3.8193109961238196,28.381848361048057,1.0008341915247467,"[222.77473428572387, 222.8831598947113, 222.99405443483275]",77.22446773667416,False,89.75198835286764,107.70238602344118,107.73289928080547,24.27536231884058,35.507246376811594,276,"[22, 5]","48:128,192:4096","{'H': 88, 'L': 20}",3456,f22eda5c6a7468bc4b7e893b8c8b158f3c655e729162de155c4d7acaecbab37d,5d032a7b716b5b4501bd0faf87864c42c10f8bb2ffcd42e7ca6187e31fd43a08
runs/adapt_f2_03_ssu3_h22000_seed7/baseline,adapt_f2_03,baseline,raw,False,False,random,7,3,2.0,20.0,91.95652522662024,True,32,True,32,35.78084356731051,11.873489973176897,14144,2.776133887434359,35.283791568591376,1.0008341915247467,"[249.70501297842404, 250.03275873652038, 250.14612220777585]",78.67735290796496,False,91.57119970520631,109.88543964624758,109.88577759591293,32.51410153102337,47.34085414987913,2482,"[22, 5]","48:128,192:4096","{'H': 88, 'L': 20}",3456,f22eda5c6a7468bc4b7e893b8c8b158f3c655e729162de155c4d7acaecbab37d,5d032a7b716b5b4501bd0faf87864c42c10f8bb2ffcd42e7ca6187e31fd43a08
