npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,cross_request,full_start_ms,full_end_ms,clipped_start_ms,clipped_end_ms,clipped_at_window_edge,clipped_duration_ms,full_next_layer_received_GiB,actual_window_received_GiB,next_layer_first_physical_receive_ms,next_layer_last_physical_receive_ms,period_mean_supply_GiB_s
0,33,2,33,3,S,S,False,2382.3818760585914,2388.2942937377206,2382.3818760585914,2388.2942937377206,False,5.912417679129248,0.0255126953125,0.0255126953125,2384.4766210082284,2388.2942937377206,4.315103684666842
0,33,3,33,4,S,S,False,2388.2942937377206,2393.7545452202567,2388.2942937377206,2393.7545452202567,False,5.460251482536023,0.0255126953125,0.0255126953125,2388.3077214720956,2390.358807897877,4.672439610904256
0,33,4,33,5,S,S,False,2393.7545452202567,2399.2147967027927,2393.7545452202567,2399.2147967027927,False,5.460251482536023,0.0255126953125,0.0255126953125,2393.758741387249,2394.509016045452,4.672439610904256
0,33,5,33,6,S,S,False,2399.2147967027927,2404.6750481853287,2399.2147967027927,2404.6750481853287,False,5.460251482536023,0.0255126953125,0.0255126953125,2400.2154033854104,2402.346216984043,4.672439610904256
0,33,6,33,7,S,S,False,2404.6750481853287,2414.1668194010354,2404.6750481853287,2414.1668194010354,False,9.491771215706649,0.0255126953125,0.0255126953125,2406.941859073887,2414.1668194010354,2.6878750796566284
0,33,7,34,0,S,S,True,2414.1668194010354,2421.3506572916604,2414.1668194010354,2421.3506572916604,False,7.183837890625,0.0255126953125,0.0255126953125,2415.451685734043,2421.3506572916604,3.5514018691588785
0,34,0,34,1,S,S,False,2421.3506572916604,2426.707845010717,2421.3506572916604,2426.707845010717,False,5.357187719056583,0.0255126953125,0.0255126953125,2421.355692692051,2424.0781658365822,4.762329910849729
0,34,1,34,2,S,S,False,2426.707845010717,2432.0650327297735,2426.707845010717,2432.0650327297735,False,5.357187719056583,0.0255126953125,0.0255126953125,2426.7141979410744,2429.2268627359963,4.762329910849729
0,34,2,34,3,S,S,False,2432.0650327297735,2437.42222044883,2432.0650327297735,2437.42222044883,False,5.357187719056583,0.0255126953125,0.0255126953125,2432.072703190098,2434.811961002598,4.762329910849729
0,34,3,34,4,S,S,False,2437.42222044883,2443.3805340006447,2437.42222044883,2443.3805340006447,False,5.958313551814626,0.0255126953125,0.0255126953125,2437.7249401285744,2443.3805340006447,4.281865177224521
0,34,4,34,5,S,S,False,2443.3805340006447,2448.7377217197013,2443.3805340006447,2448.7377217197013,False,5.357187719056583,0.0255126953125,0.0255126953125,2444.5479076578713,2447.2955578043557,4.762329910849729
0,34,5,34,6,S,S,False,2448.7377217197013,2456.1956279947854,2448.7377217197013,2456.1956279947854,False,7.457906275084042,0.0255126953125,0.0255126953125,2448.7566631510354,2456.1956279947854,3.420892455800204
