start_ms,end_ms,fleet_current_gib_s,ssu0_current_gib_s,fleet_continuing_gib_s,ssu0_continuing_gib_s,fleet_boundary_gib_s,ssu0_boundary_gib_s,fleet_total_prefetch_gib_s,ssu0_total_prefetch_gib_s,max_npu_total_link_gib_s,max_npu_continuing_link_gib_s,max_npu_boundary_link_gib_s,boundary_overdue_layers,continuing_overdue_layers,cold_initial_layers
5662.010210383418,5662.272909404651,31.246023659428115,31.246023659428115,23.143576470382314,23.143576470382314,0.3585515033917771,0.3585515033917771,23.502127973774183,23.502127973774183,4.340583689886425,4.340583689886425,0.358551503391781,0.0,1.0,0.0
5662.272909404651,5667.480510553079,31.246023659428115,31.246023659428115,27.48023921903911,27.48023921903911,0.3585515033917771,0.3585515033917771,27.83879072243098,27.83879072243098,4.340583689886425,4.340583689886425,0.358551503391781,0.0,0.0,0.0
5667.480510553079,5668.119346911455,31.246023659428115,31.246023659428115,27.48023921903911,27.48023921903911,0.3585515033917771,0.3585515033917771,27.83879072243098,27.83879072243098,4.340583689886425,4.340583689886425,0.358551503391781,0.0,0.0,0.0
5668.119346911455,5673.32196895172,31.246023659428115,31.246023659428115,27.48023921903911,27.48023921903911,0.3585515033917771,0.3585515033917771,27.83879072243098,27.83879072243098,4.340583689886425,4.340583689886425,0.358551503391781,0.0,0.0,0.0
5673.32196895172,5673.965784418259,31.246023659428115,31.246023659428115,27.477320953215333,27.477320953215333,0.3585515033917771,0.3585515033917771,27.835872456607202,27.835872456607202,4.337665424062649,4.337665424062649,0.358551503391781,0.0,0.0,0.0
5673.965784418259,5676.6224405418325,31.246023659428115,31.246023659428115,27.477320953215333,27.477320953215333,0.3585515033917771,0.3585515033917771,27.835872456607202,27.835872456607202,4.337665424062649,4.337665424062649,0.358551503391781,0.0,0.0,0.0
5676.6224405418325,5679.163427350361,31.246023659428115,31.246023659428115,27.477320953215333,27.477320953215333,0.3585515033917771,0.3585515033917771,27.835872456607202,27.835872456607202,4.337665424062649,4.337665424062649,0.358551503391781,0.0,0.0,0.0
5679.163427350361,5679.812221925064,31.1955670785382,31.1955670785382,27.429782638149156,27.429782638149156,0.3585515033917771,0.3585515033917771,27.788334141541025,27.788334141541025,4.336662748656797,4.336662748656797,0.358551503391781,0.0,0.0,0.0
5679.812221925064,5681.748152596721,31.1955670785382,31.1955670785382,27.429782638149156,27.429782638149156,0.3585515033917771,0.3585515033917771,27.788334141541025,27.788334141541025,4.336662748656797,4.336662748656797,0.358551503391781,0.0,0.0,0.0
5681.748152596721,5682.195387669707,31.1955670785382,31.1955670785382,27.429782638149156,27.429782638149156,0.3585515033917771,0.3585515033917771,27.788334141541025,27.788334141541025,4.336662748656797,4.336662748656797,0.358551503391781,0.0,0.0,0.0
