npu_id,request_id,role,seq_len_k,nql,layer,io_release_time_ms,io_ready_time_ms,comparison_deadline_ms,compute_start_time_ms,compute_end_time_ms,compute_duration_ms,io_barrier_wait_ms,overrun_ms
1,100020,large_fast,192,368,7,2499.22776097462,2516.6941589889675,2511.6179257767208,2516.6941589889675,2529.084323791068,12.390164802100617,5.076233212246734,5.076233212246734
0,114,short_victim,1,169,5,2499.9709386406093,2516.7217225608974,2500.553088132242,2516.7217225608974,2517.30387205253,0.5821494916324587,16.168634428655423,16.168634428655423
0,114,short_victim,1,169,6,2516.7217225608974,2517.9325658855587,2517.30387205253,2517.9325658855587,2518.5147153771914,0.5821494916324587,0.628693833028592,0.628693833028592
0,114,short_victim,1,169,7,2517.9325658855587,2523.211029249206,2518.5147153771914,2523.211029249206,2523.793178740839,0.5821494916324587,4.696313872014798,4.696313872014798
0,115,short_victim,1,169,0,2523.211029249206,2523.241844850555,2523.793178740839,2523.793178740839,2524.3753282324715,0.5821494916324587,0.0,0.0
0,115,short_victim,1,169,1,2523.793178740839,2523.8239943421877,2524.3753282324715,2524.3753282324715,2524.957477724104,0.5821494916324587,0.0,0.0
0,115,short_victim,1,169,2,2524.3753282324715,2524.4061438338204,2524.957477724104,2524.957477724104,2525.539627215737,0.5821494916324587,0.0,0.0
0,115,short_victim,1,169,3,2524.957477724104,2524.988293325453,2525.539627215737,2525.539627215737,2526.1217767073695,0.5821494916324587,0.0,0.0
0,115,short_victim,1,169,4,2525.539627215737,2525.5704428170857,2526.1217767073695,2526.1217767073695,2526.703926199002,0.5821494916324587,0.0,0.0
0,115,short_victim,1,169,5,2526.1217767073695,2526.1525923087183,2526.703926199002,2526.703926199002,2527.286075690635,0.5821494916324587,0.0,0.0
3,300010,large_moderate_b,192,896,4,2497.397750693336,2510.084776359573,2527.254313509784,2527.254313509784,2557.110876326232,29.8565628164477,0.0,0.0
2,200010,large_moderate_a,192,896,4,2497.4019468603283,2510.261015373245,2527.258509676776,2527.258509676776,2557.115072493224,29.8565628164477,0.0,0.0
0,115,short_victim,1,169,6,2526.703926199002,2526.734741800351,2527.286075690635,2527.286075690635,2527.8682251822675,0.5821494916324587,0.0,0.0
1,100021,large_fast,192,368,0,2516.6941589889675,2523.183465677276,2529.084323791068,2529.084323791068,2541.4744885931686,12.390164802100617,0.0,0.0
0,115,short_victim,1,169,7,2527.286075690635,2529.827501457057,2527.8682251822675,2529.827501457057,2530.40965094869,0.5821494916324587,1.9592762747897723,1.9592762747897723
