request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
6000034,6,S,SL,g0,fifo,32.0,1260,42.30810546875,8.89629560853159,4.644237451732544,1.0329127311706543,False,4819.9978963811,4891.168261249352,71.17036486825236,4891.168261249352,106.75554730237907,True
4000027,4,S,SL,g0,fifo,32.0,1265,42.3013916015625,8.931021541358957,4.625445425766501,1.032748818397522,False,4827.126996436586,4898.5751687674565,71.44817233087088,4898.5751687674565,107.17225849630749,True
5000035,5,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,4827.604353251117,4899.219210059563,71.61485680844635,4899.219210059563,107.42228521266458,True
1000034,1,S,SL,g0,fifo,32.0,1272,42.2919921875,8.979637847317276,4.599380768228236,1.0325193405151367,False,4859.776651505768,4932.804000571522,73.0273490657537,4932.804000571522,107.75565416780731,True
6000035,6,S,SL,g0,fifo,32.0,1258,42.310791015625,8.882405235400642,4.651795404078137,1.0329782962799072,False,4891.168261249352,4962.528311516623,71.36005026727071,4962.528311516623,106.5888628248077,True
4000028,4,S,SL,g0,fifo,32.0,1294,42.262451171875,9.1324319517577,4.51926991523771,1.0317981243133545,False,4898.5751687674565,4971.634624381521,73.05945561406406,4971.634624381521,109.5891834210924,True
5000036,5,S,SL,g0,fifo,32.0,1272,42.2919921875,8.979637847317276,4.599380768228236,1.0325193405151367,False,4899.219210059563,4971.056312838103,71.8371027785397,4971.056312838103,107.75565416780731,True
7000042,7,L,LL,g1,fifo,200.0,2307,271.9022216796875,79.66835515732771,3.3329358041182937,6.638237833976746,False,4929.426273809228,5566.773115067851,637.3468412586226,5566.773115067851,956.0202618879324,True
1000035,1,S,SL,g0,fifo,32.0,1279,42.2825927734375,9.028254153275594,4.573596822186138,1.0322898626327515,False,4932.804000571522,5005.030033797723,72.22603322620125,5005.030033797723,108.33904983930712,True
6000036,6,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,4962.528311516623,5040.721676523854,78.19336500723057,5040.721676523854,106.42217834723633,True
5000037,5,S,SL,g0,fifo,32.0,1285,42.2745361328125,9.069925272668435,4.551716298766566,1.0320931673049927,False,4971.056312838103,5053.7567292978,82.70041645969741,5053.7567292978,108.83910327202122,True
4000029,4,S,SL,g0,fifo,32.0,1258,42.310791015625,8.882405235400642,4.651795404078137,1.0329782962799072,False,4971.634624381521,5052.537102980205,80.90247859868487,5052.537102980205,106.5888628248077,True
36,0,S,SL,g0,fifo,32.0,1258,42.310791015625,8.882405235400642,4.651795404078137,1.0329782962799072,False,4975.869378487551,5059.3543711869115,83.48499269936019,5059.3543711869115,106.5888628248077,True
1000036,1,L,LL,g1,fifo,200.0,2307,271.9022216796875,79.66835515732771,3.3329358041182937,6.638237833976746,False,5005.030033797723,5642.376875056346,637.3468412586226,5642.376875056346,956.0202618879324,True
6000037,6,S,SL,g0,fifo,32.0,1283,42.2772216796875,9.056034899537488,4.558987432643222,1.0321587324142456,False,5040.721676523854,5115.070064209936,74.34838768608279,5115.070064209936,108.67241879444985,True
4000030,4,S,SL,g0,fifo,32.0,1292,42.26513671875,9.118541578626752,4.526441780300597,1.0318636894226074,False,5052.537102980205,5128.43059786318,75.89349488297466,5128.43059786318,109.42249894352103,True
5000038,5,S,SL,g0,fifo,32.0,1261,42.3067626953125,8.903240795097062,4.640467319202805,1.0328799486160278,False,5053.7567292978,5128.817765600024,75.06103630222424,5128.817765600024,106.83888954116475,True
37,0,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,5059.3543711869115,5130.3024900850705,70.94811889815901,5130.3024900850705,106.42217834723633,True
6000038,6,S,SL,g0,fifo,32.0,1288,42.2705078125,9.090760832364857,4.54085126062062,1.0319948196411133,False,5115.070064209936,5190.543333597545,75.47326938760852,5190.543333597545,109.08912998837829,True
4000031,4,S,SL,g0,fifo,32.0,1261,42.3067626953125,8.903240795097062,4.640467319202805,1.0328799486160278,False,5128.43059786318,5203.1888264987765,74.75822863559642,5203.1888264987765,106.83888954116475,True
5000039,5,S,SL,g0,fifo,32.0,1301,42.2530517578125,9.181048257716018,4.494339284466822,1.0315686464309692,False,5128.817765600024,5204.497776434616,75.68001083459149,5204.497776434616,110.17257909259222,True
38,0,S,SL,g0,fifo,32.0,1259,42.3094482421875,8.889350421966116,4.648013475418004,1.0329455137252808,False,5130.3024900850705,5205.23943717278,74.93694708770909,5205.23943717278,106.67220506359338,True
3000038,3,S,SL,g0,fifo,32.0,1282,42.278564453125,9.049089712972014,4.562631370486731,1.032191514968872,False,5162.229706912017,5246.855329150485,84.62562223846817,5246.855329150485,108.58907655566416,True
6000039,6,L,LL,g1,fifo,200.0,2306,271.903564453125,79.63388482019964,3.334394965921608,6.638270616531372,False,5190.543333597545,5829.29166492331,638.7483313257653,5829.29166492331,955.6066178423957,True
4000032,4,S,SL,g0,fifo,32.0,1267,42.2987060546875,8.944911914489905,4.617969469840929,1.032683253288269,False,5203.1888264987765,5289.478774295546,86.28994779676941,5289.478774295546,107.33894297387886,True
5000040,5,S,SL,g0,fifo,32.0,1280,42.28125,9.035199339841068,4.569936052329678,1.032257080078125,False,5204.497776434616,5296.630119560574,92.13234312595796,5296.630119560574,108.4223920780928,True
39,0,S,SL,g0,fifo,32.0,1293,42.2637939453125,9.125486765192226,4.522853118602909,1.031830906867981,False,5205.23943717278,5297.932471804928,92.69303463214874,5297.932471804928,109.50584118230672,True
