request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,layer,io_release_ms,io_ready_ms,compute_start_ms,compute_end_ms,io_elapsed_ms,exposed_stall_ms
5000000,5,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,2,17.282419909402144,23.951827254504497,26.324564435808682,35.36670896221522,6.6694073451023534,0.0
5000000,5,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,3,26.324564435808682,32.23707490486013,35.36670896221522,44.40885348862176,5.912510469051448,0.0
5000000,5,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,4,35.36670896221522,41.06362809720795,44.40885348862176,53.4509980150283,5.696919134992733,0.0
5000000,5,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,5,44.40885348862176,49.932142959477645,53.4509980150283,62.493142541434835,5.523289470855886,0.0
5000000,5,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,6,53.4509980150283,58.800657821747336,62.493142541434835,71.53528706784138,5.349659806719039,0.0
5000000,5,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,7,62.493142541434835,67.66917268401703,71.53528706784138,80.57743159424793,5.176030142582192,0.0
6000000,6,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,0,0.0,8.260141611099243,8.260141611099243,17.211998712154625,8.260141611099243,8.260141611099243
6000000,6,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,1,8.260141611099243,16.465057730674744,17.211998712154625,26.163855813210006,8.2049161195755,0.0
6000000,6,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,2,17.211998712154625,20.914589133471782,26.163855813210006,35.11571291426539,3.702590421317158,0.0
6000000,6,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,3,26.163855813210006,29.489372306288352,35.11571291426539,44.06757001532077,3.3255164930783465,0.0
6000000,6,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,4,35.11571291426539,38.06835164609711,44.06757001532077,53.01942711637615,2.952638731831726,0.0
6000000,6,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,5,44.06757001532077,46.83492587650035,53.01942711637615,61.97128421743153,2.767355861179581,0.0
6000000,6,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,6,53.01942711637615,55.70344073877004,61.97128421743153,70.92314131848691,2.6840136223938913,0.0
6000000,6,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,7,61.97128421743153,64.57195560103973,70.92314131848691,79.8749984195423,2.6006713836082014,0.0
7000000,7,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,0,0.0,8.259243369102478,8.259243369102478,17.127758231372173,8.259243369102478,8.259243369102478
7000000,7,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,1,8.259243369102478,16.393250823020935,17.127758231372173,25.996273093641868,8.134007453918457,0.0
7000000,7,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,2,17.127758231372173,18.164001670092876,25.996273093641868,34.86478795591157,1.0362434387207031,0.0
7000000,7,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,3,25.996273093641868,27.03251653236257,34.86478795591157,43.73330281818126,1.0362434387207031,0.0
7000000,7,S,SL,g0,fifo,32.0,1256,42.3134765625,8.868514862269695,4.659377031814665,1.0330438613891602,False,4,34.86478795591157,35.90103139463227,43.73330281818126,52.60181768045095,1.0362434387207031,0.0
