case,num_ssu,bin,relative_start_ms,relative_end_ms,absolute_start_ms,absolute_end_ms,duration_ms,npu_id,compute_busy_ms,compute_utilization,compute_utilization_pct,npu_link_busy_ms,npu_link_utilization,npu_link_utilization_pct,npu_link_served_gb,actual_npu_link_bandwidth_gbps,compute_request_ids,compute_layers,link_request_ids,link_layers
baseline,4,52,26.0,26.5,10162.618340562687,10163.118340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[14],[],[]
baseline,4,52,26.0,26.5,10162.618340562687,10163.118340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[832],[15],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,4,0.5,1.0,100.0,0.14902643888490275,0.2980528777698055,29.80528777698055,0.007451321944245137,14.902643888490275,[452],[6],[452],[7]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,5,0.44315604822804744,0.8863120964560949,88.63120964560949,0.0,0.0,0.0,0.0,0.0,[549],[6],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,8,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[584],[2],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[10],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],[11],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,14,0.5,1.0,100.0,0.5,1.0,100.0,0.025,50.0,[782],[15],[814],[0]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,15,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[943],[13],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,16,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[560],[11],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,17,0.5,1.0,100.0,0.25110478670103475,0.5022095734020695,50.22095734020695,0.012555239335051737,25.110478670103475,[753],[6],[753],[7]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,18,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[594],[14],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,19,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[563],[1],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,21,0.0,0.0,0.0,0.4912612028547301,0.9825224057094601,98.25224057094601,0.024563060142736504,49.12612028547301,[],[],[501],[15]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,24,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[696],[15],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,26,0.5,1.0,100.0,0.03953490861567843,0.07906981723135686,7.9069817231356865,0.001976745430783922,3.9534908615678437,[922],[9],[922],[10]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,27,0.5,1.0,100.0,0.36059631697025907,0.7211926339405181,72.11926339405181,0.018029815848512952,36.05963169702591,[347],[0],[347],[1]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],"[14,15]",[],[]
baseline,4,53,26.5,27.0,10163.118340562687,10163.618340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[832],[15],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,4,0.5,1.0,100.0,0.4001312255859375,0.800262451171875,80.0262451171875,0.020006561279296876,40.01312255859375,[452],[6],[452],[7]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,8,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[584],[2],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[10],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],[11],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,14,0.5,1.0,100.0,0.15327004714526993,0.30654009429053986,30.654009429053986,0.0076635023572634966,15.327004714526993,[782],[15],[814],[0]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,15,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[943],[13],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,16,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[560],[11],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,17,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[753],[6],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,18,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[594],[14],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,19,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[563],[1],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,21,0.0,0.0,0.0,0.5,1.0,100.0,0.024999999999999998,49.99999999999999,[],[],[501],[15]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,24,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[696],[15],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,26,0.5,1.0,100.0,0.4001312255859375,0.800262451171875,80.0262451171875,0.020006561279296876,40.01312255859375,[922],[9],[922],[10]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,27,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[347],[0],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[15],[],[]
baseline,4,54,27.0,27.5,10163.618340562687,10164.118340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[832],[15],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,4,0.5,1.0,100.0,0.4001312255859375,0.800262451171875,80.0262451171875,0.020006561279296873,40.01312255859374,[452],[6],[452],[7]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,8,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[584],[2],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[10],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],[11],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,14,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[782],[15],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,15,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[943],[13],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,16,0.5,1.0,100.0,0.4220778532453551,0.8441557064907101,84.41557064907101,0.021103892662267754,42.20778532453551,[560],[11],[560],[12]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,17,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[753],[6],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,18,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[594],[14],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,19,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[563],[1],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,21,0.0,0.0,0.0,0.5,1.0,100.0,0.025,50.0,[],[],[501],[15]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,24,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[696],[15],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,26,0.5,1.0,100.0,0.39956726423588407,0.7991345284717681,79.91345284717681,0.019978363211794203,39.95672642358841,[922],[9],[922],[10]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,27,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[347],[0],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[15],[],[]
baseline,4,55,27.5,28.0,10164.118340562687,10164.618340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[832],[15],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,4,0.5,1.0,100.0,0.11821599275572225,0.2364319855114445,23.64319855114445,0.0059107996377861126,11.821599275572225,[452],[6],[452],[7]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,6,0.0,0.0,0.0,0.28191523283021525,0.5638304656604305,56.38304656604305,0.014095761641510763,28.191523283021525,[],[],[646],[14]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,8,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[584],[2],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[10],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],[11],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,14,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[782],[15],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,15,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[943],[13],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,16,0.5,1.0,100.0,0.5,1.0,100.0,0.025,50.0,[560],[11],[560],[12]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,17,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[753],[6],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,18,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[594],[14],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,19,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[563],[1],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,21,0.0,0.0,0.0,0.2577011994890199,0.5154023989780399,51.540239897803986,0.012885059974450996,25.770119948901993,[],[],[501],[15]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,24,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[696],[15],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,26,0.5,1.0,100.0,0.39985595353755343,0.7997119070751069,79.97119070751069,0.01999279767687767,39.98559535375534,[922],[9],[922],[10]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,27,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[347],[0],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[15],[],[]
baseline,4,56,28.0,28.5,10164.618340562687,10165.118340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,"[832,864]","[0,15]",[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,2,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[610],[11],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,3,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[579],[5],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,4,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[452],[6],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,6,0.0,0.0,0.0,0.39954228670103475,0.7990845734020695,79.90845734020695,0.019977114335051737,39.954228670103475,[],[],[646],[14]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,8,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[584],[2],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,9,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[521],[1],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,11,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[555],[7],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,12,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[556],[10],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,13,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[493],[11],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,14,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[782],[15],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,15,0.5,1.0,100.0,0.026332711644499796,0.05266542328899959,5.266542328899959,0.0013166355822249898,2.6332711644499796,[943],[13],[943],[14]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,16,0.5,1.0,100.0,0.5,1.0,100.0,0.024999999999999998,49.99999999999999,[560],[11],[560],[12]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,17,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[753],[6],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,18,0.5,1.0,100.0,0.33337340959224093,0.6667468191844819,66.67468191844819,0.016668670479612048,33.33734095922409,[594],[14],[594],[15]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,19,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[563],[1],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,20,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[724],[3],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,22,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[566],[4],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,23,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[631],[13],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,24,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[696],[15],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,25,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[537],[10],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,26,0.5,1.0,100.0,0.06675781599369657,0.13351563198739314,13.351563198739314,0.0033378907996848284,6.675781599369657,[922],[9],[922],[10]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,27,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[347],[0],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,28,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[732],[9],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,29,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[541],[9],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,30,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[574],[15],[],[]
baseline,4,57,28.5,29.0,10165.118340562687,10165.618340562687,0.5,31,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[735],[13],[],[]
baseline,4,58,29.0,29.5,10165.618340562687,10166.118340562687,0.5,0,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[864],[0],[],[]
baseline,4,58,29.0,29.5,10165.618340562687,10166.118340562687,0.5,1,0.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,[417],[13],[],[]
