case,num_ssu,bin,relative_start_ms,relative_end_ms,absolute_start_ms,absolute_end_ms,duration_ms,ssu_id,ssd_busy_ms,ssd_utilization,ssd_utilization_pct,ssd_served_gb,actual_ssd_bandwidth_gbps,request_ids,layers
adaptive_t0_i100ms,4,90,45.0,45.5,10951.062311812053,10951.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,90,45.0,45.5,10951.062311812053,10951.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,525,533,555,566,581,584,611,695,710,910]","[1,4,5,8,10,11,12,13]"
adaptive_t0_i100ms,4,90,45.0,45.5,10951.062311812053,10951.562311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[452,525,533,566,581,611,695,710,910]","[1,4,8,10,11,12]"
adaptive_t0_i100ms,4,90,45.0,45.5,10951.062311812053,10951.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,533,566,611,695,710]","[1,8,10,11,12]"
adaptive_t0_i100ms,4,91,45.5,46.0,10951.562311812053,10952.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,91,45.5,46.0,10951.562311812053,10952.062311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[452,525,533,555,566,581,584,611,695,710,910]","[1,4,5,8,10,11,12,13]"
adaptive_t0_i100ms,4,91,45.5,46.0,10951.562311812053,10952.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,533,566,581,611,695,710]","[1,8,10,11,12]"
adaptive_t0_i100ms,4,91,45.5,46.0,10951.562311812053,10952.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,533,566,611,695,710]","[1,8,10,11,12]"
adaptive_t0_i100ms,4,92,46.0,46.5,10952.062311812053,10952.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,92,46.0,46.5,10952.062311812053,10952.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,525,533,555,566,581,611,695,710,910,959]","[1,4,8,9,10,11,12,13]"
adaptive_t0_i100ms,4,92,46.0,46.5,10952.062311812053,10952.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,533,566,581,611,695,710,959]","[1,8,9,10,11,12]"
adaptive_t0_i100ms,4,92,46.0,46.5,10952.062311812053,10952.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,533,566,611,695,710,959]","[1,8,9,10,11,12]"
adaptive_t0_i100ms,4,93,46.5,47.0,10952.562311812053,10953.062311812053,0.5,0,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1009,1024,1041,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,93,46.5,47.0,10952.562311812053,10953.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[452,525,533,555,566,581,611,695,710,910,959,1041]","[0,1,4,8,9,10,11,12,13]"
adaptive_t0_i100ms,4,93,46.5,47.0,10952.562311812053,10953.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[452,525,533,566,581,611,695,710,959,1041]","[0,1,8,9,10,11,12]"
adaptive_t0_i100ms,4,93,46.5,47.0,10952.562311812053,10953.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[452,525,533,566,611,695,710,959,1041]","[0,1,8,9,10,11,12]"
adaptive_t0_i100ms,4,94,47.0,47.5,10953.062311812053,10953.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1024,1041,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15]"
adaptive_t0_i100ms,4,94,47.0,47.5,10953.062311812053,10953.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,452,525,533,566,581,611,695,710,910,959,1041]","[0,1,4,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,94,47.0,47.5,10953.062311812053,10953.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,452,525,533,566,581,611,695,710,959,1041]","[0,1,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,94,47.0,47.5,10953.062311812053,10953.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[315,525,533,566,611,695,710,959,1041]","[0,1,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,95,47.5,48.0,10953.562311812053,10954.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1024,1041,1071]","[0,1,2,4,5,6,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,95,47.5,48.0,10953.562311812053,10954.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,452,525,533,566,581,611,695,710,910,959,1041,1071]","[0,1,4,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,95,47.5,48.0,10953.562311812053,10954.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,452,525,533,566,581,611,695,710,959,1041,1071]","[0,1,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,95,47.5,48.0,10953.562311812053,10954.062311812053,0.5,3,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[315,525,533,566,611,695,710,959,1041,1071]","[0,1,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,96,48.0,48.5,10954.062311812053,10954.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1024,1041,1071]","[0,1,2,4,5,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,96,48.0,48.5,10954.062311812053,10954.562311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,452,525,533,566,581,611,695,710,910,959,1041,1071]","[0,1,4,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,96,48.0,48.5,10954.062311812053,10954.562311812053,0.5,2,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[315,452,525,533,566,581,611,695,710,959,1041,1071]","[0,1,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,96,48.0,48.5,10954.062311812053,10954.562311812053,0.5,3,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,525,533,566,611,695,710,959,1041,1071]","[0,1,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,97,48.5,49.0,10954.562311812053,10955.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1024,1041,1071]","[0,1,2,4,5,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,97,48.5,49.0,10954.562311812053,10955.062311812053,0.5,1,0.5,1.0,100.0,0.020000000000000004,40.00000000000001,"[315,452,525,533,566,581,611,695,710,910,959,1041,1071]","[0,1,4,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,97,48.5,49.0,10954.562311812053,10955.062311812053,0.5,2,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,452,525,533,566,581,611,695,710,959,1041,1071]","[0,1,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,97,48.5,49.0,10954.562311812053,10955.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[315,525,533,566,611,695,710,959,1041,1071]","[0,1,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,98,49.0,49.5,10955.062311812053,10955.562311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1024,1041,1071]","[0,1,2,4,5,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,98,49.0,49.5,10955.062311812053,10955.562311812053,0.5,1,0.5,1.0,100.0,0.019999999999999997,39.99999999999999,"[315,452,525,533,566,581,611,695,710,910,959,1041,1071]","[0,1,4,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,98,49.0,49.5,10955.062311812053,10955.562311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,452,525,533,566,581,611,695,710,959,1041,1071]","[0,1,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,98,49.0,49.5,10955.062311812053,10955.562311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[315,525,566,695,710,959,1071]","[1,7,8,9,11,12,15]"
adaptive_t0_i100ms,4,99,49.5,50.0,10955.562311812053,10956.062311812053,0.5,0,0.5,1.0,100.0,0.02,40.0,"[315,417,452,489,525,533,541,555,560,563,566,581,584,610,611,620,633,647,658,670,695,710,724,728,764,910,954,959,1024,1041,1071]","[0,1,2,4,5,7,8,9,10,11,12,13,15]"
adaptive_t0_i100ms,4,99,49.5,50.0,10955.562311812053,10956.062311812053,0.5,1,0.5,1.0,100.0,0.02,40.0,"[315,452,525,533,566,581,611,695,710,910,959,1071]","[1,4,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,99,49.5,50.0,10955.562311812053,10956.062311812053,0.5,2,0.5,1.0,100.0,0.02,40.0,"[315,525,566,581,611,695,710,959,1071]","[1,7,8,9,10,11,12,15]"
adaptive_t0_i100ms,4,99,49.5,50.0,10955.562311812053,10956.062311812053,0.5,3,0.5,1.0,100.0,0.02,40.0,"[525,566,695,959,1071]","[1,7,8,9,11]"
