npu,request_id,next_request_id,role,compute_layer,read_layer,start_ms,end_ms,D_ms,C_ms,deadline_ms,clipped_start_ms,clipped_end_ms,actual_window_compute_ms,group,same_request,complete_cycle,V_GiB,B_GiB_s,mean_b_GiB_s,r,physically_received_GiB
0,14,14,B,7,8,3120.9422546167366,3149.5350966126175,28.592841995880917,28.592841995880917,3149.5350966126175,3120.9422546167366,3149.5350966126175,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,14,15,B,8,1,3149.5350966126175,3183.6279742435077,34.09287763089014,28.592841995880917,3178.1279386084984,3149.5350966126175,3183.6279742435077,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,,
0,15,15,A,1,2,3183.6279742435077,3223.3740679935077,39.74609375,6.024011548588987,3189.6519857920966,3183.6279742435077,3223.3740679935077,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,4.315878378378378,0.15156235444115781,0.171539306640625
0,15,15,A,2,3,3223.3740679935077,3252.34440490757,28.9703369140625,6.024011548588987,3229.3980795420966,3223.3740679935077,3252.34440490757,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.921205098493627,0.20793722787755603,0.171539306640625
0,15,15,A,3,4,3252.34440490757,3270.534788818703,18.190383911132812,6.024011548588987,3258.368416456159,3252.34440490757,3270.534788818703,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,9.430219146482122,0.3311646185159508,0.171539306640625
0,15,15,A,4,5,3270.534788818703,3282.443410742531,11.908621923827923,6.024011548588987,3276.558800367292,3270.534788818703,3282.443410742531,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,14.404631177129955,0.5058529515103307,0.171539306640625
0,15,15,A,5,6,3282.443410742531,3312.7649134280778,30.321502685546875,6.024011548588987,3288.46742229112,3282.443410742531,3312.7649134280778,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.657348463880432,0.19867127335547285,0.171539306640625
0,15,15,A,6,7,3312.7649134280778,3324.3296496585467,11.564736230468952,6.024011548588987,3318.7889249766667,3312.7649134280778,3324.3296496585467,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,14.83296317547478,0.5208948503916473,0.171539306640625
0,15,15,A,7,8,3324.3296496585467,3331.1945788577655,6.86492919921875,6.024011548588987,3330.3536612071357,3324.3296496585467,3331.1945788577655,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,24.987775061124694,0.8775052697228892,0.171539306640625
0,15,16,A,8,1,3331.1945788577655,3337.2185904063545,6.024011548588987,6.024011548588987,3337.2185904063545,3331.1945788577655,3337.2185904063545,6.024011548588987,gray,False,True,0.171539306640625,28.475925926935663,,,
0,16,16,B,1,2,3337.2185904063545,3365.8114324022354,28.592841995880917,28.592841995880917,3365.8114324022354,3337.2185904063545,3365.8114324022354,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,16,16,B,2,3,3365.8114324022354,3394.4042743981163,28.592841995880917,28.592841995880917,3394.4042743981163,3365.8114324022354,3394.4042743981163,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,16,16,B,3,4,3394.4042743981163,3422.997116393997,28.592841995880917,28.592841995880917,3422.997116393997,3394.4042743981163,3422.997116393997,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,16,16,B,4,5,3422.997116393997,3451.589958389878,28.592841995880917,28.592841995880917,3451.589958389878,3422.997116393997,3451.589958389878,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,16,16,B,5,6,3451.589958389878,3480.182800385759,28.592841995880917,28.592841995880917,3480.182800385759,3451.589958389878,3480.182800385759,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,16,16,B,6,7,3480.182800385759,3508.77564238164,28.592841995880917,28.592841995880917,3508.77564238164,3480.182800385759,3508.77564238164,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,16,16,B,7,8,3508.77564238164,3537.368484377521,28.592841995880917,28.592841995880917,3537.368484377521,3508.77564238164,3537.368484377521,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,16,17,B,8,1,3537.368484377521,3565.961326373402,28.592841995880917,28.592841995880917,3565.961326373402,3537.368484377521,3565.961326373402,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,,
0,17,17,B,1,2,3565.961326373402,3594.5541683692827,28.592841995880917,28.592841995880917,3594.5541683692827,3565.961326373402,3594.5541683692827,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,17,17,B,2,3,3594.5541683692827,3623.1470103651636,28.592841995880917,28.592841995880917,3623.1470103651636,3594.5541683692827,3623.1470103651636,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,17,17,B,3,4,3623.1470103651636,3651.7398523610445,28.592841995880917,28.592841995880917,3651.7398523610445,3623.1470103651636,3651.7398523610445,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,17,17,B,4,5,3651.7398523610445,3680.3326943569255,28.592841995880917,28.592841995880917,3680.3326943569255,3651.7398523610445,3680.3326943569255,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,17,17,B,5,6,3680.3326943569255,3708.9255363528064,28.592841995880917,28.592841995880917,3708.9255363528064,3680.3326943569255,3708.9255363528064,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,17,17,B,6,7,3708.9255363528064,3737.5183783486873,28.592841995880917,28.592841995880917,3737.5183783486873,3708.9255363528064,3737.5183783486873,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,17,17,B,7,8,3737.5183783486873,3766.111220344568,28.592841995880917,28.592841995880917,3766.111220344568,3737.5183783486873,3766.111220344568,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
0,17,18,B,8,1,3766.111220344568,3796.610007062581,30.49878671801298,28.592841995880917,3794.704062340449,3766.111220344568,3796.610007062581,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,,
0,18,18,A,1,2,3796.610007062581,3818.9336154610187,22.3236083984375,6.024011548588987,3802.63401861117,3796.610007062581,3818.9336154610187,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,7.684210526315789,0.26984936489974565,0.171539306640625
