time_ms,event,npu,request,layer,role
7283.967114094,compute_start,16,79,0,0
7310.7892760121,admission,16,80,0,0
7310.7892760121,compute_start,16,80,0,0
7325.5151887247,admission,16,81,0,0
7325.5151887247,compute_start,16,81,0,0
7340.2411014372,admission,16,82,0,0
7340.2411014372,compute_start,16,82,0,0
7361.9269744602,admission,16,83,0,0
7363.6669645378,compute_start,16,83,0,0
7390.5728077935,admission,16,84,0,0
7392.3127978711,compute_start,16,84,0,0
7410.1148429534,admission,16,85,0,0
7410.1148429534,compute_start,16,85,0,0
7424.8407556659,admission,16,86,0,0
7424.8407556659,compute_start,16,86,0,0
7441.3066584561,admission,16,87,0,0
7443.0466485337,compute_start,16,87,0,0
7469.9524917894,admission,16,88,0,0
7471.692481867,compute_start,16,88,0,0
7494.6151610518,admission,16,89,0,0
7494.6151610518,compute_start,16,89,0,0
7509.3410737643,admission,16,90,0,0
7509.3410737643,compute_start,16,90,0,0
7524.0669864769,admission,16,91,0,0
7524.0669864769,compute_start,16,91,0,0
7549.232839655,admission,16,92,0,0
7550.9728297326,compute_start,16,92,0,0
7577.8786729883,admission,16,93,0,0
7579.1154791501,compute_start,16,93,0,0
7593.8413918627,admission,16,94,0,0
7593.8413918627,compute_start,16,94,0,0
7608.5673045753,admission,16,95,0,0
7608.5673045753,compute_start,16,95,0,0
7628.5131875206,admission,16,96,0,0
7630.2531775982,compute_start,16,96,0,0
7657.1590208539,admission,16,97,0,0
7658.8990109315,compute_start,16,97,0,0
7678.3417099611,admission,16,98,0,0
7678.3417099611,compute_start,16,98,0,0
7693.0676226737,admission,16,99,0,0
7693.0676226737,compute_start,16,99,0,0
7707.7935353862,admission,16,100,0,0
7709.5335254638,compute_start,16,100,0,0
7736.4393687195,admission,16,101,0,0
7738.1793587971,compute_start,16,101,0,0
7762.8420280595,admission,16,102,0,0
7762.8420280595,compute_start,16,102,0,0
7777.567940772,admission,16,103,0,0
7777.567940772,compute_start,16,103,0,0
7792.2938534846,admission,16,104,0,0
7792.2938534846,compute_start,16,104,0,0
7815.7197165851,admission,16,105,0,0
7817.4597066627,compute_start,16,105,0,0
7844.3655499185,admission,16,106,0,0
7846.1055399961,compute_start,16,106,0,0
7862.0682588704,admission,16,107,0,0
7862.0682588704,compute_start,16,107,0,0
7876.794171583,admission,16,108,0,0
7876.794171583,compute_start,16,108,0,0
7893.8963760822,admission,16,109,0,0
7894.7411838681,compute_start,16,109,0,0
7915.3807510822,admission,16,110,0,0
7916.2255588681,compute_start,16,110,0,0
7933.924127099,admission,16,111,0,0
7933.924127099,compute_start,16,111,0,0
7948.6500398116,admission,16,112,0,0
7948.6500398116,compute_start,16,112,0,0
7963.3759525242,admission,16,113,0,1
7975.0748455965,compute_start,16,113,0,1
7975.1815251188,admission,8,113,0,1
7975.1815251188,compute_start,8,113,0,1
7975.288204641,admission,24,79,0,1
7975.288204641,compute_start,24,79,0,1
7975.3948841632,admission,0,79,0,0
7975.3948841632,compute_start,0,79,0,0
