order,policy,window,npu_id,seed_count,seeds,complete_seed_set,seed_interpretation,mean_U_percent,min_U_percent,max_U_percent,mean_active_ms,min_active_ms,max_active_ms,mean_compute_ms,min_compute_ms,max_compute_ms
ordered,asu_baseline,full_population,11,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078334,99.63340908593406,99.63375779924105,8344.196779743232,8344.177197630603,8344.21076696654,8333.217548680406,8333.217548680406,8333.217548680408
ordered,asu_baseline,full_population,12,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078334,99.63340908593406,99.63375779924105,8344.054110065497,8344.03872411986,8344.068097288806,8333.217548680406,8333.217548680406,8333.217548680408
ordered,asu_baseline,full_population,13,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078334,99.63340908593405,99.63375779924105,8349.4587789257,8344.716564625196,8358.470009055589,8333.217548680406,8333.217548680406,8333.217548680408
ordered,asu_baseline,full_population,14,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078334,99.63340908593405,99.63375779924105,8355.65208054917,8344.527737110548,8362.13745900676,8333.217548680406,8333.217548680406,8333.217548680408
ordered,asu_baseline,full_population,15,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078334,99.63340908593406,99.63375779924105,8344.406588092841,8344.399594481189,8344.412182982165,8333.217548680406,8333.217548680406,8333.217548680408
ordered,asu_baseline,full_population,16,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078334,99.63340908593405,99.63375779924105,8349.298572040132,8344.445752318103,8358.629463401292,8333.217548680406,8333.217548680406,8333.217548680408
ordered,asu_baseline,full_population,17,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078334,99.63340908593406,99.63375779924105,8343.939414834378,8343.90444677611,8343.958996947009,8333.217548680406,8333.217548680406,8333.217548680408
ordered,asu_baseline,full_population,18,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078334,99.63340908593406,99.63375779924105,8344.273709471423,8344.261120970446,8344.294690306384,8333.217548680406,8333.217548680406,8333.217548680408
ordered,asu_baseline,full_population,19,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078332,99.63340908593405,99.63375779924104,8343.996862449938,8343.992666282946,8344.00105861693,8333.217548680406,8333.217548680406,8333.217548680406
ordered,asu_baseline,full_population,20,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.63355825078332,99.63340908593405,99.63375779924104,8344.009450950914,8343.98007778197,8344.026235618883,8333.217548680406,8333.217548680406,8333.217548680406
