order,policy,seed,window,ssu_id,start_ms,end_ms,duration_ms,demand_GiB_s,capacity_GiB_s,margin_GiB_s,active_npu_count,strictly_underload,at_capacity,overloaded
ordered,od_baseline,43,warm_2_4s,1,2144.9774947378755,2145.0319449087738,0.05445017089823523,38.17346874187317,40,1.8265312581268276,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2144.9774947378755,2145.0319449087738,0.05445017089823523,37.33630711313782,40,2.6636928868621794,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2145.0319449087738,2145.145341417563,0.11339650878926477,34.312611493560794,40,5.687388506439206,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2145.0319449087738,2145.145341417563,0.11339650878926477,38.31115979923096,40,1.688840200769043,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2145.0319449087738,2145.145341417563,0.11339650878926477,37.352830040020756,40,2.6471699599792444,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2145.145341417563,2145.149437584555,0.004096166991985228,34.45030255091858,40,5.549697449081421,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2145.145341417563,2145.149437584555,0.004096166991985228,38.212022237933354,40,1.787977762066646,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2145.145341417563,2145.149437584555,0.004096166991985228,37.314276543960574,40,2.685723456039426,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2145.149437584555,2145.220772423422,0.0713348388671875,34.49436368927307,40,5.505636310726928,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2145.149437584555,2145.220772423422,0.0713348388671875,38.112884676635744,40,1.887115323364256,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2145.149437584555,2145.220772423422,0.0713348388671875,37.36935296690369,40,2.6306470330963094,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2145.220772423422,2145.3130880972503,0.092315673828125,34.42276433944702,40,5.577235660552979,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2145.220772423422,2145.3130880972503,0.092315673828125,38.19549931105042,40,1.804500688949581,32,True,False,False
ordered,od_baseline,43,warm_2_4s,2,2145.220772423422,2145.3130880972503,0.092315673828125,37.35833768231507,40,2.6416623176849328,32,True,False,False
ordered,od_baseline,43,warm_2_4s,0,2145.3130880972503,2145.3173842642427,0.004296166992389772,34.35667263191529,40,5.643327368084712,32,True,False,False
ordered,od_baseline,43,warm_2_4s,1,2145.3130880972503,2145.3173842642427,0.004296166992389772,38.25608337628785,40,1.7439166237121526,32,True,False,False
