scenario,policy,seed,request_id,npu,total_K,miss,category,admission_ms,completion_ms,TTFT_ms,SLO_base_ms,SLO_multiple
near35,od_baseline,19,29000008,29,160,4096,LL,3102.989345493458,4018.9267199241667,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,19,30000006,30,32,4096,SL,2813.502280102676,3042.2450160697235,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,19,30000007,30,80,4096,SL,3042.2450160697235,3528.685842853739,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,19,30000008,30,200,2048,LL,3528.685842853739,4094.610145583004,565.924302729265,565.9243027292647,1.0
near35,od_baseline,19,31000008,31,160,2048,LL,2057.4135645875067,2515.9637463017716,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,19,31000009,31,128,4096,LL,2515.9637463017716,3260.102347920605,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,19,31000010,31,160,1024,LL,3260.102347920605,3489.9588873288085,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,19,31000011,31,128,4096,LL,3489.9588873288085,4234.097488947642,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,43,8,0,80,256,SS,2111.717710957149,2182.4263458741125,70.70863491696355,32.085964974046185,2.2037247430195293
near35,od_baseline,43,9,0,200,2048,LL,2182.4263458741125,2762.043531521661,579.6171856475485,565.9243027292647,1.02419560858625
near35,od_baseline,43,10,0,200,1024,LL,2762.043531521661,3045.58713902217,283.5436075005091,283.5436075005082,1.0
near35,od_baseline,43,11,0,200,4096,LL,3045.58713902217,4176.273445257703,1130.6863062355333,1130.6863062355314,1.0
near35,od_baseline,43,1000005,1,32,4096,SL,2218.0610208845637,2446.803756851611,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,43,1000006,1,80,4096,SL,2446.803756851611,2933.2445836356264,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,43,1000007,1,160,1024,LL,2933.2445836356264,3163.10112304383,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,43,1000008,1,160,2048,LL,3163.10112304383,3621.6513047580947,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,1000009,1,128,4096,LL,3621.6513047580947,4365.789906376928,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,43,2000008,2,64,256,SS,2774.3399759044078,2809.018389860678,34.678413956270106,26.717256165257165,1.2979781210229793
near35,od_baseline,43,2000009,2,200,2048,LL,2809.018389860678,3387.220329880809,578.2019400201311,565.9243027292647,1.0216948401608756
near35,od_baseline,43,2000010,2,200,256,LS,3387.220329880809,3468.523834176889,81.30350429608006,72.35128428205302,1.1237327036121136
near35,od_baseline,43,2000011,2,200,2048,LL,3468.523834176889,4034.448136906154,565.924302729265,565.9243027292647,1.0
near35,od_baseline,43,3000004,3,200,256,LS,2109.746479371149,2292.145484908707,182.39900553755842,72.35128428205302,2.5210195969223883
near35,od_baseline,43,3000005,3,128,4096,LL,2292.145484908707,3038.292879849706,746.1473949409988,744.1386016188327,1.0026994881300286
near35,od_baseline,43,3000006,3,160,4096,LL,3038.292879849706,3954.2302542804146,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,43,3000007,3,200,2048,LL,3954.2302542804146,4520.154557009677,565.9243027292623,565.9243027292647,1.0
near35,od_baseline,43,4000003,4,32,2048,SL,2268.0577213081046,2383.0105422851043,114.95282097699965,114.952820977,1.0
near35,od_baseline,43,4000004,4,200,2048,LL,2383.0105422851043,2964.172895535333,581.1623532502285,565.9243027292647,1.0269259518410427
near35,od_baseline,43,4000005,4,32,256,SS,2964.172895535333,2981.5386465535244,17.36575101819153,15.979837567787547,1.0867288822257952
near35,od_baseline,43,4000006,4,160,4096,LL,2981.5386465535244,3906.707484159353,925.1688376058287,915.9373744307104,1.0100787056329654
near35,od_baseline,43,4000007,4,80,256,SS,3906.707484159353,3940.071510017057,33.36402585770384,32.085964974046185,1.0398323966473022
near35,od_baseline,43,4000008,4,160,2048,LL,3940.071510017057,4398.859859804561,458.7883497875041,458.55018171426593,1.000519393695032
near35,od_baseline,43,5000008,5,128,1024,LL,2129.1041050987506,2316.0109829896273,186.90687789087679,186.90687789087698,1.0
near35,od_baseline,43,5000009,5,80,4096,SL,2316.0109829896273,2802.4518097736427,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,43,5000010,5,64,2048,SL,2802.4518097736427,3003.3039531110508,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,43,5000011,5,128,4096,LL,3003.3039531110508,3747.4425547298843,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,43,5000012,5,160,256,LS,3747.4425547298843,3825.391150807859,77.9485960779748,58.92951067026337,1.3227429719233816
near35,od_baseline,43,5000013,5,160,2048,LL,3825.391150807859,4289.609148746858,464.21799793899936,458.55018171426593,1.012360296540598
near35,od_baseline,43,6000004,6,160,4096,LL,2473.093709715402,3389.0310841461105,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,43,6000005,6,200,256,LS,3389.0310841461105,3473.1992034395844,84.16811929347386,72.35128428205302,1.163325850103148
near35,od_baseline,43,6000006,6,80,2048,SL,3473.1992034395844,3717.0010637904015,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,43,6000007,6,32,2048,SL,3717.0010637904015,3831.953884767401,114.95282097699965,114.952820977,1.0
near35,od_baseline,43,6000008,6,80,256,SS,3831.953884767401,3873.3606756914587,41.40679092405753,32.085964974046185,1.2904954224549834
near35,od_baseline,43,6000009,6,80,4096,SL,3873.3606756914587,4360.570191057822,487.2095153663631,486.44082678401566,1.001580230400128
near35,od_baseline,43,7000004,7,200,256,LS,2065.9768059910375,2212.153953536637,146.17714754559938,72.35128428205302,2.020380826631147
near35,od_baseline,43,7000005,7,160,1024,LL,2212.153953536637,2448.8700553099743,236.7161017733374,229.85653940820262,1.0298427983941447
near35,od_baseline,43,7000006,7,160,2048,LL,2448.8700553099743,2907.420237024239,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,7000007,7,64,256,SS,2907.420237024239,2934.137493189498,26.717256165258732,26.717256165257165,1.0
near35,od_baseline,43,7000008,7,128,2048,LL,2934.137493189498,3306.83669087293,372.699197683432,372.6508694745985,1.000129687632023
near35,od_baseline,43,7000009,7,64,4096,SL,3306.83669087293,3707.3780505584405,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,43,7000010,7,80,4096,SL,3707.3780505584405,4193.818877342456,486.4408267840158,486.44082678401566,1.0
near35,od_baseline,43,8000002,8,160,4096,LL,2108.4827352316715,3024.42010966238,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,43,8000003,8,160,2048,LL,3024.42010966238,3482.970291376645,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,8000004,8,160,1024,LL,3482.970291376645,3712.8268307848484,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,43,8000005,8,200,2048,LL,3712.8268307848484,4278.751133514113,565.9243027292641,565.9243027292647,1.0
near35,od_baseline,43,9000009,9,128,4096,LL,2330.135662950097,3074.2742645689304,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,43,9000010,9,160,2048,LL,3074.2742645689304,3532.8244462831954,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,9000011,9,200,2048,LL,3532.8244462831954,4098.74874901246,565.924302729265,565.9243027292647,1.0
near35,od_baseline,43,10000005,10,32,2048,SL,2400.058000018331,2515.0108209953305,114.95282097699965,114.952820977,1.0
near35,od_baseline,43,10000006,10,200,256,LS,2515.0108209953305,2594.1829733603518,79.17215236502125,72.35128428205302,1.094274319393943
near35,od_baseline,43,10000007,10,160,256,LS,2594.1829733603518,2660.8391959806395,66.65622262028774,58.92951067026337,1.1311178705226101
near35,od_baseline,43,10000008,10,80,4096,SL,2660.8391959806395,3147.280022764655,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,43,10000009,10,160,1024,LL,3147.280022764655,3377.1365621728582,229.8565394082034,229.85653940820262,1.0
near35,od_baseline,43,10000010,10,80,2048,SL,3377.1365621728582,3620.9384225236754,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,43,10000011,10,160,2048,LL,3620.9384225236754,4079.4886042379403,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,11000005,11,160,2048,LL,2203.700359585619,2662.250541299884,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,11000006,11,32,2048,SL,2662.250541299884,2777.2033622768836,114.95282097699965,114.952820977,1.0
near35,od_baseline,43,11000007,11,200,4096,LL,2777.2033622768836,3907.8896685124164,1130.6863062355328,1130.6863062355314,1.0
near35,od_baseline,43,11000008,11,80,4096,SL,3907.8896685124164,4394.330495296434,486.4408267840172,486.44082678401566,1.0
near35,od_baseline,43,12000004,12,64,256,SS,2090.4946827416948,2121.1944967749673,30.69981403327256,26.717256165257165,1.1490631314601187
near35,od_baseline,43,12000005,12,80,2048,SL,2121.1944967749673,2368.220344514307,247.0258477393395,243.80186035081854,1.0132238014258046
near35,od_baseline,43,12000006,12,160,2048,LL,2368.220344514307,2826.7705262285717,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,12000007,12,128,2048,LL,2826.7705262285717,3199.421395703169,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,43,12000008,12,200,1024,LL,3199.421395703169,3482.965003203678,283.5436075005091,283.5436075005082,1.0
near35,od_baseline,43,12000009,12,200,2048,LL,3482.965003203678,4048.889305932943,565.924302729265,565.9243027292647,1.0
near35,od_baseline,43,13000004,13,80,256,SS,2759.127759770653,2794.0739610382952,34.94620126764221,32.085964974046185,1.0891429101761354
near35,od_baseline,43,13000005,13,128,1024,LL,2794.0739610382952,2992.287682874452,198.21372183615676,186.90687789087698,1.0604945311423004
near35,od_baseline,43,13000006,13,80,1024,SL,2992.287682874452,3114.770052034997,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,43,13000007,13,128,2048,LL,3114.770052034997,3487.4209215095943,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,43,13000008,13,64,256,SS,3487.4209215095943,3514.138177674853,26.717256165258732,26.717256165257165,1.0
near35,od_baseline,43,13000009,13,32,4096,SL,3514.138177674853,3742.8809136419004,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,43,13000010,13,128,4096,LL,3742.8809136419004,4487.019515260734,744.1386016188335,744.1386016188327,1.0
near35,od_baseline,43,14000006,14,64,4096,SL,2023.6907899630567,2424.7009496845994,401.0101597215428,400.5413596855101,1.00117041604992
near35,od_baseline,43,14000007,14,128,2048,LL,2424.7009496845994,2797.3518191591966,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,43,14000008,14,128,256,LS,2797.3518191591966,2875.2831431833556,77.93132402415904,48.19209238871334,1.6170977469824628
near35,od_baseline,43,14000009,14,64,2048,SL,2875.2831431833556,3076.1352865207637,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,43,14000010,14,128,2048,LL,3076.1352865207637,3448.786155995361,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,43,14000011,14,32,4096,SL,3448.786155995361,3677.528891962408,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,43,14000012,14,64,1024,SL,3677.528891962408,3778.5364180458027,101.00752608339462,101.00752608339441,1.0
near35,od_baseline,43,14000013,14,160,4096,LL,3778.5364180458027,4701.32743188175,922.7910138359475,915.9373744307104,1.0074826506664791
near35,od_baseline,43,15000004,15,160,2048,LL,2055.9447061155643,2514.494887829829,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,15000005,15,160,4096,LL,2514.494887829829,3430.4322622605378,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,43,15000006,15,160,4096,LL,3430.4322622605378,4346.369636691246,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,43,16000006,16,128,4096,LL,2023.6868626345965,2767.82546425343,744.1386016188333,744.1386016188327,1.0
near35,od_baseline,43,16000007,16,32,4096,SL,2767.82546425343,2996.568200220477,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,43,16000008,16,80,4096,SL,2996.568200220477,3483.0090270044925,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,43,16000009,16,64,4096,SL,3483.0090270044925,3883.550386690003,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,43,16000010,16,160,2048,LL,3883.550386690003,4342.100568404268,458.55018171426536,458.55018171426593,1.0
near35,od_baseline,43,17000007,17,160,2048,LL,2717.033584592945,3175.5837663072098,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,17000008,17,64,2048,SL,3175.5837663072098,3376.435909644618,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,43,17000009,17,64,4096,SL,3376.435909644618,3776.9772693301284,400.54135968551054,400.5413596855101,1.0
near35,od_baseline,43,17000010,17,128,2048,LL,3776.9772693301284,4149.628138804726,372.65086947459804,372.6508694745985,1.0
near35,od_baseline,43,18000003,18,128,2048,LL,2354.936573121553,2727.58744259615,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,43,18000004,18,80,4096,SL,2727.58744259615,3214.0282693801655,486.44082678401537,486.44082678401566,1.0
near35,od_baseline,43,18000005,18,128,2048,LL,3214.0282693801655,3586.6791388547626,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,43,18000006,18,128,1024,LL,3586.6791388547626,3773.5860167456394,186.90687789087679,186.90687789087698,1.0
near35,od_baseline,43,18000007,18,200,2048,LL,3773.5860167456394,4339.510319474903,565.9243027292632,565.9243027292647,1.0
near35,od_baseline,43,19000005,19,80,256,SS,2026.1913724424528,2082.31347832104,56.122105878587035,32.085964974046185,1.7491169713606336
near35,od_baseline,43,19000006,19,32,4096,SL,2082.31347832104,2311.056214288087,228.74273596704734,228.74273596704626,1.0
near35,od_baseline,43,19000007,19,128,256,LS,2311.056214288087,2410.8899597013365,99.83374541324929,48.19209238871334,2.0715793912411757
near35,od_baseline,43,19000008,19,64,4096,SL,2410.8899597013365,2813.535283302125,402.64532360078874,400.5413596855101,1.0052528006519241
near35,od_baseline,43,19000009,19,80,1024,SL,2813.535283302125,2936.0176524626704,122.4823691605452,122.48236916054397,1.0
near35,od_baseline,43,19000010,19,128,2048,LL,2936.0176524626704,3308.6685219372675,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,43,19000011,19,200,256,LS,3308.6685219372675,3385.137431508562,76.46890957129426,72.35128428205302,1.056911571509763
near35,od_baseline,43,19000012,19,128,4096,LL,3385.137431508562,4129.276033127395,744.138601618833,744.1386016188327,1.0
near35,od_baseline,43,20000005,20,200,2048,LL,2007.3767460913743,2578.5611181678073,571.184372076433,565.9243027292647,1.009294651814387
near35,od_baseline,43,20000006,20,128,2048,LL,2578.5611181678073,2951.2119876424044,372.65086947459713,372.6508694745985,1.0
near35,od_baseline,43,20000007,20,32,2048,SL,2951.2119876424044,3066.164808619404,114.95282097699965,114.952820977,1.0
near35,od_baseline,43,20000008,20,160,4096,LL,3066.164808619404,3982.102183050113,915.937374430709,915.9373744307104,1.0
near35,od_baseline,43,20000009,20,128,256,LS,3982.102183050113,4041.033360911712,58.931177861598826,48.19209238871334,1.222839161791626
near35,od_baseline,43,21000008,21,64,1024,SL,2344.4048038520805,2445.412329935475,101.00752608339462,101.00752608339441,1.0
near35,od_baseline,43,21000009,21,160,4096,LL,2445.412329935475,3361.3497043661837,915.9373744307086,915.9373744307104,1.0
near35,od_baseline,43,21000010,21,32,2048,SL,3361.3497043661837,3476.3025253431833,114.95282097699965,114.952820977,1.0
near35,od_baseline,43,21000011,21,64,2048,SL,3476.3025253431833,3677.1546686805914,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,43,21000012,21,128,1024,LL,3677.1546686805914,3864.061546571468,186.90687789087679,186.90687789087698,1.0
near35,od_baseline,43,21000013,21,32,2048,SL,3864.061546571468,3979.014367548468,114.95282097699965,114.952820977,1.0
near35,od_baseline,43,21000014,21,32,1024,SL,3979.014367548468,4037.072220181107,58.05785263263897,58.057852632638046,1.0
near35,od_baseline,43,22000005,22,128,1024,LL,2110.000285171467,2296.907163062344,186.90687789087679,186.90687789087698,1.0
near35,od_baseline,43,22000006,22,64,1024,SL,2296.907163062344,2397.9146891457385,101.00752608339462,101.00752608339441,1.0
near35,od_baseline,43,22000007,22,64,2048,SL,2397.9146891457385,2598.7668324831466,200.85214333740805,200.85214333740902,1.0
near35,od_baseline,43,22000008,22,160,2048,LL,2598.7668324831466,3057.3170141974115,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,22000009,22,160,2048,LL,3057.3170141974115,3515.8671959116764,458.5501817142649,458.55018171426593,1.0
near35,od_baseline,43,22000010,22,80,256,SS,3515.8671959116764,3547.9531608857214,32.085964974045055,32.085964974046185,1.0
near35,od_baseline,43,22000011,22,200,1024,LL,3547.9531608857214,3835.6181381123065,287.66497722658505,283.5436075005082,1.0145352235672231
near35,od_baseline,43,22000012,22,80,2048,SL,3835.6181381123065,4079.4199984631236,243.80186035081715,243.80186035081854,1.0
near35,od_baseline,43,23000005,23,160,256,LS,2296.7577006716133,2407.507252953327,110.74955228171393,58.92951067026337,1.879356387352452
