regime,policy,seed,request_id,npu_id,admission_ms,completion_ms,ideal_ms,ratio,passed,completed_after_window,raw_ratio,category,seq_len_k,miss_tokens
full,od_baseline,19,20000008,20,2013.9948764811309,2172.451098743823,101.00752608339441,1.5687565907897454,False,False,1.5687565907897454,SL,64,1024
full,od_baseline,19,20000009,20,2172.451098743823,2460.089281367219,186.90687789087698,1.5389384589224673,False,False,1.5389384589224673,LL,128,1024
full,od_baseline,19,20000010,20,2460.089281367219,2660.941424704627,200.85214333740902,1.0,True,False,0.9999999999999952,SL,64,2048
full,od_baseline,19,20000011,20,2660.941424704627,2904.743285055444,243.80186035081854,1.0,True,False,0.9999999999999943,SL,80,2048
full,od_baseline,19,20000012,20,2904.743285055444,3305.2846447409547,400.5413596855101,1.0,True,False,1.000000000000001,SL,64,4096
full,od_baseline,19,20000013,20,3305.2846447409547,3448.4171953751497,26.717256165257165,5.357307267964255,False,False,5.357307267964255,SS,64,256
full,od_baseline,19,20000014,20,3448.4171953751497,4632.642888169127,1130.6863062355314,1.0473512293048797,True,True,1.0473512293048797,LL,200,4096
full,od_baseline,19,21000005,21,2344.8898961279933,2664.411858389447,58.92951067026337,5.422104453731511,False,False,5.422104453731511,LS,160,256
full,od_baseline,19,21000006,21,2664.411858389447,3019.126442740033,58.92951067026337,6.0193030676153185,False,False,6.0193030676153185,LS,160,256
full,od_baseline,19,21000007,21,3019.126442740033,3201.728435953787,32.085964974046185,5.691023890397499,False,False,5.691023890397499,SS,80,256
full,od_baseline,19,21000008,21,3201.728435953787,3362.442096058276,101.00752608339441,1.59110579514441,False,False,1.59110579514441,SL,64,1024
full,od_baseline,19,21000009,21,3362.442096058276,3769.2738357841436,400.5413596855101,1.0157046953785156,True,False,1.0157046953785156,SL,64,4096
full,od_baseline,19,21000010,21,3769.2738357841436,4097.1763932039,58.92951067026337,5.564318347296592,False,True,5.564318347296592,LS,160,256
full,od_baseline,19,22000009,22,2070.7888150977196,2345.1353866162426,186.90687789087698,1.4678249116048927,True,False,1.4678249116048927,LL,128,1024
full,od_baseline,19,22000010,22,2345.1353866162426,2487.3523506725337,101.00752608339441,1.4079838361635855,True,False,1.4079838361635855,SL,64,1024
full,od_baseline,19,22000011,22,2487.3523506725337,3661.456822495299,1130.6863062355314,1.0383998332232296,True,False,1.0383998332232296,LL,200,4096
full,od_baseline,19,22000012,22,3661.456822495299,3728.881200911794,15.979837567787547,4.219340661660441,False,False,4.219340661660441,SS,32,256
full,od_baseline,19,22000013,22,3728.881200911794,4689.213917912154,915.9373744307104,1.048469845001404,True,True,1.048469845001404,LL,160,4096
full,od_baseline,19,23000005,23,2206.429813120181,2459.127572949956,48.19209238871334,5.243552361070704,False,False,5.243552361070704,LS,128,256
full,od_baseline,19,23000006,23,2459.127572949956,2527.9568470575955,58.057852632638046,1.1855291056518678,True,False,1.1855291056518678,SL,32,1024
full,od_baseline,19,23000007,23,2527.9568470575955,2837.651994990266,186.90687789087698,1.6569489118184384,False,False,1.6569489118184384,LL,128,1024
full,od_baseline,19,23000008,23,2837.651994990266,3265.3191112432646,72.35128428205302,5.910981684662135,False,False,5.910981684662135,LS,200,256
full,od_baseline,19,23000009,23,3265.3191112432646,3736.1206554327177,72.35128428205302,6.507162227474614,False,False,6.507162227474614,LS,200,256
full,od_baseline,19,23000010,23,3736.1206554327177,4916.148518662291,1130.6863062355314,1.0436385907584909,True,True,1.0436385907584909,LL,200,4096
full,od_baseline,19,24000005,24,2041.2057721308374,2316.848238745855,48.19209238871334,5.719661731881416,False,False,5.719661731881416,LS,128,256
full,od_baseline,19,24000006,24,2316.848238745855,2379.687527913747,15.979837567787547,3.9324110086428465,False,False,3.9324110086428465,SS,32,256
full,od_baseline,19,24000007,24,2379.687527913747,2743.857888052533,58.92951067026337,6.179762159853655,False,False,6.179762159853655,LS,160,256
full,od_baseline,19,24000008,24,2743.857888052533,3120.425106366455,229.85653940820262,1.6382706329932857,False,False,1.6382706329932857,LL,160,1024
full,od_baseline,19,24000009,24,3120.425106366455,3284.5607723795683,32.085964974046185,5.1154972632389235,False,False,5.1154972632389235,SS,80,256
full,od_baseline,19,24000010,24,3284.5607723795683,3691.855031195557,229.85653940820262,1.7719498425610332,False,False,1.7719498425610332,LL,160,1024
full,od_baseline,19,24000011,24,3691.855031195557,3760.814031722341,15.979837567787547,4.315375562126676,False,False,4.315375562126676,SS,32,256
full,od_baseline,19,24000012,24,3760.814031722341,3837.4883496454863,58.057852632638046,1.3206537005132313,True,False,1.3206537005132313,SL,32,1024
full,od_baseline,19,24000013,24,3837.4883496454863,4275.978519812601,72.35128428205302,6.060572034322322,False,True,6.060572034322322,LS,200,256
full,od_baseline,19,25000007,25,2235.147267523682,2463.890003490729,228.74273596704626,1.0,True,False,1.0000000000000047,SL,32,4096
full,od_baseline,19,25000008,25,2463.890003490729,2586.973551234057,101.00752608339441,1.2185581858693082,True,False,1.2185581858693082,SL,64,1024
full,od_baseline,19,25000009,25,2586.973551234057,2709.95045108804,26.717256165257165,4.602901551466234,False,False,4.602901551466234,SS,64,256
full,od_baseline,19,25000010,25,2709.95045108804,2954.9551570808158,48.19209238871334,5.083919245850302,False,False,5.083919245850302,LS,128,256
full,od_baseline,19,25000011,25,2954.9551570808158,3109.1151985729243,101.00752608339441,1.5262233169123465,False,False,1.5262233169123465,SL,64,1024
full,od_baseline,19,25000012,25,3109.1151985729243,3283.457180460623,32.085964974046185,5.433590107971541,False,False,5.433590107971541,SS,80,256
full,od_baseline,19,25000013,25,3283.457180460623,3362.8934704950957,58.057852632638046,1.368226457445938,True,False,1.368226457445938,SL,32,1024
full,od_baseline,19,25000014,25,3362.8934704950957,4548.656605820494,1130.6863062355314,1.0487109720760996,True,True,1.0487109720760996,LL,200,4096
full,od_baseline,19,26000006,26,2248.657233544019,2707.207415258284,458.55018171426593,1.0,True,False,0.9999999999999978,LL,160,2048
full,od_baseline,19,26000007,26,2707.207415258284,2833.124903162768,101.00752608339441,1.2466149086804017,True,False,1.2466149086804017,SL,64,1024
full,od_baseline,19,26000008,26,2833.124903162768,2973.00329061394,101.00752608339441,1.3848313375746346,True,False,1.3848313375746346,SL,64,1024
full,od_baseline,19,26000009,26,2973.00329061394,3229.357051390856,243.80186035081854,1.051484022345179,True,False,1.051484022345179,SL,80,2048
full,od_baseline,19,26000010,26,3229.357051390856,3362.9874315812044,26.717256165257165,5.0016505947987175,False,False,5.0016505947987175,SS,64,256
full,od_baseline,19,26000011,26,3362.9874315812044,3482.980341020945,114.952820977,1.0438448436489365,True,False,1.0438448436489365,SL,32,2048
full,od_baseline,19,26000012,26,3482.980341020945,3885.4698959648076,400.5413596855101,1.0048639053402175,True,False,1.0048639053402175,SL,64,4096
full,od_baseline,19,26000013,26,3885.4698959648076,3951.4057911493924,58.057852632638046,1.1356929716604425,True,False,1.1356929716604425,SL,32,1024
full,od_baseline,19,26000014,26,3951.4057911493924,4399.194767371195,72.35128428205302,6.189095061203744,False,True,6.189095061203744,LS,200,256
full,od_baseline,19,27000008,27,2221.682026282327,2836.84717799782,565.9243027292647,1.0870096031373029,True,False,1.0870096031373029,LL,200,2048
full,od_baseline,19,27000009,27,2836.84717799782,2901.871136922536,15.979837567787547,4.069125149043613,False,False,4.069125149043613,SS,32,256
full,od_baseline,19,27000010,27,2901.871136922536,3089.2584720621853,32.085964974046185,5.840165171632635,False,False,5.840165171632635,SS,80,256
full,od_baseline,19,27000011,27,3089.2584720621853,3208.4460155570778,114.952820977,1.036838787268559,True,False,1.036838787268559,SL,32,2048
full,od_baseline,19,27000012,27,3208.4460155570778,3611.288624945557,229.85653940820262,1.752582764996171,False,False,1.752582764996171,LL,160,1024
full,od_baseline,19,27000013,27,3611.288624945557,3912.18555751468,186.90687789087698,1.6098761905637191,False,False,1.6098761905637191,LL,128,1024
full,od_baseline,19,27000014,27,3912.18555751468,4333.071567908304,72.35128428205302,5.817256937041354,False,True,5.817256937041354,LS,200,256
full,od_baseline,19,28000007,28,2084.6583205762036,2571.099147360219,486.44082678401566,1.0,True,False,0.9999999999999994,SL,80,4096
full,od_baseline,19,28000008,28,2571.099147360219,2719.156643351248,32.085964974046185,4.614400598853436,False,False,4.614400598853436,SS,80,256
full,od_baseline,19,28000009,28,2719.156643351248,2884.89684720867,32.085964974046185,5.16550473054142,False,False,5.16550473054142,SS,80,256
full,od_baseline,19,28000010,28,2884.89684720867,3325.7900737676787,72.35128428205302,6.093785769444509,False,False,6.093785769444509,LS,200,256
full,od_baseline,19,28000011,28,3325.7900737676787,4281.459782780318,915.9373744307104,1.043378876865489,True,True,1.043378876865489,LL,160,4096
full,od_baseline,19,29000007,29,2545.2914935957488,2805.600885327886,48.19209238871334,5.401495947353843,False,False,5.401495947353843,LS,128,256
full,od_baseline,19,29000008,29,2805.600885327886,3299.375377026765,458.55018171426593,1.0768166961638286,True,False,1.0768166961638286,LL,160,2048
full,od_baseline,19,29000009,29,3299.375377026765,3370.3522007653096,15.979837567787547,4.441648636130137,False,False,4.441648636130137,SS,32,256
full,od_baseline,19,29000010,29,3370.3522007653096,3752.3186051179628,58.92951067026337,6.481750824131629,False,False,6.481750824131629,LS,160,256
full,od_baseline,19,29000011,29,3752.3186051179628,4121.342118911908,58.92951067026337,6.262117394098091,False,True,6.262117394098091,LS,160,256
full,od_baseline,19,30000008,30,2084.8400157707406,2543.167178842837,283.5436075005082,1.6164256606323775,False,False,1.6164256606323775,LL,200,1024
full,od_baseline,19,30000009,30,2543.167178842837,2878.1688011384704,58.92951067026337,5.684785406926511,False,False,5.684785406926511,LS,160,256
full,od_baseline,19,30000010,30,2878.1688011384704,4055.0320093605333,1130.6863062355314,1.0408397110072654,True,True,1.0408397110072654,LL,200,4096
full,od_baseline,19,31000009,31,2065.030461493408,2447.0420674970583,372.6508694745985,1.0251193202426967,True,False,1.0251193202426967,LL,128,2048
full,od_baseline,19,31000010,31,2447.0420674970583,2777.0369804597594,58.92951067026337,5.599824420894455,False,False,5.599824420894455,LS,160,256
full,od_baseline,19,31000011,31,2777.0369804597594,3548.155120075865,744.1386016188327,1.0362560656557533,True,False,1.0362560656557533,LL,128,4096
full,od_baseline,19,31000012,31,3548.155120075865,4034.5959468598803,486.44082678401566,1.0,True,True,0.9999999999999994,SL,80,4096
full,od_baseline,43,8,0,2141.3513021162,2308.1211056315215,32.085964974046185,5.197593516362031,False,False,5.197593516362031,SS,80,256
full,od_baseline,43,9,0,2308.1211056315215,2790.242626743228,283.5436075005082,1.70034346872321,False,False,1.70034346872321,LL,200,1024
full,od_baseline,43,10,0,2790.242626743228,3244.0529369268584,72.35128428205302,6.272318655941255,False,False,6.272318655941255,LS,200,256
full,od_baseline,43,11,0,3244.0529369268584,4425.528477768737,1130.6863062355314,1.0449189437656168,True,True,1.0449189437656168,LL,200,4096
full,od_baseline,43,1000007,1,2330.957987453241,2631.4552628328065,58.92951067026337,5.099266428003797,False,False,5.099266428003797,LS,160,256
full,od_baseline,43,1000008,1,2631.4552628328065,3015.856724921143,229.85653940820262,1.672353821553352,False,False,1.672353821553352,LL,160,1024
full,od_baseline,43,1000009,1,3015.856724921143,3765.4284507643415,744.1386016188327,1.0073012261594096,True,False,1.0073012261594096,LL,128,4096
full,od_baseline,43,1000010,1,3765.4284507643415,4027.772387305425,48.19209238871334,5.443713346684341,False,True,5.443713346684341,LS,128,256
full,od_baseline,43,2000008,2,2764.209721745162,2908.202656800931,26.717256165257165,5.389510590650246,False,False,5.389510590650246,SS,64,256
full,od_baseline,43,2000009,2,2908.202656800931,3385.195209876077,72.35128428205302,6.592730976490293,False,False,6.592730976490293,LS,200,256
full,od_baseline,43,2000010,2,3385.195209876077,3813.988926306741,72.35128428205302,5.9265529380109125,False,False,5.9265529380109125,LS,200,256
full,od_baseline,43,2000011,2,3813.988926306741,4263.130810336977,283.5436075005082,1.5840310701747395,False,True,1.5840310701747395,LL,200,1024
full,od_baseline,43,3000004,3,2187.3755062019095,2634.2785381231474,72.35128428205302,6.17685002216462,False,False,6.17685002216462,LS,200,256
full,od_baseline,43,3000005,3,2634.2785381231474,3032.0213155439333,372.6508694745985,1.06733355535052,True,False,1.06733355535052,LL,128,2048
full,od_baseline,43,3000006,3,3032.0213155439333,3947.958689974642,915.9373744307104,1.0,True,False,0.999999999999998,LL,160,4096
full,od_baseline,43,3000007,3,3947.958689974642,4358.505489902407,283.5436075005082,1.447914144659493,True,True,1.447914144659493,LL,200,1024
full,od_baseline,43,4000005,4,2211.6238140020537,2283.0121365807395,15.979837567787547,4.467399763974554,False,False,4.467399763974554,SS,32,256
full,od_baseline,43,4000006,4,2283.0121365807395,3244.5995075117635,915.9373744307104,1.0498396481841203,True,False,1.0498396481841203,LL,160,4096
full,od_baseline,43,4000007,4,3244.5995075117635,3405.876156290701,32.085964974046185,5.0263923466036236,False,False,5.0263923466036236,SS,80,256
full,od_baseline,43,4000008,4,3405.876156290701,3756.5053760441897,229.85653940820262,1.525426340517576,False,False,1.525426340517576,LL,160,1024
full,od_baseline,43,4000009,4,3756.5053760441897,4232.553341464907,283.5436075005082,1.6789232866759807,False,True,1.6789232866759807,LL,200,1024
full,od_baseline,43,5000008,5,2186.080262911128,2462.136324683355,48.19209238871334,5.728243952256355,False,False,5.728243952256355,LS,128,256
full,od_baseline,43,5000009,5,2462.136324683355,2964.029122584797,486.44082678401566,1.0317653664466926,True,False,1.0317653664466926,SL,80,4096
full,od_baseline,43,5000010,5,2964.029122584797,3097.2065766490964,101.00752608339441,1.3184904058965354,True,False,1.3184904058965354,SL,64,1024
full,od_baseline,43,5000011,5,3097.2065766490964,3490.486128776355,372.6508694745985,1.0553565933758444,True,False,1.0553565933758444,LL,128,2048
full,od_baseline,43,5000012,5,3490.486128776355,3787.440522842572,58.92951067026337,5.039145763958706,False,False,5.039145763958706,LS,160,256
full,od_baseline,43,5000013,5,3787.440522842572,4181.438618842041,229.85653940820262,1.7141043583701014,False,True,1.7141043583701014,LL,160,1024
full,od_baseline,43,6000005,6,2655.9108478437956,3092.873432532327,72.35128428205302,6.039458580791517,False,False,6.039458580791517,LS,200,256
full,od_baseline,43,6000006,6,3092.873432532327,3280.7415332300293,122.48236916054397,1.5338379065108854,False,False,1.5338379065108854,SL,80,1024
full,od_baseline,43,6000007,6,3280.7415332300293,3350.367912023416,58.057852632638046,1.1992585952833754,True,False,1.1992585952833754,SL,32,1024
full,od_baseline,43,6000008,6,3350.367912023416,3527.7831997477324,32.085964974046185,5.529373602066347,False,False,5.529373602066347,SS,80,256
full,od_baseline,43,6000009,6,3527.7831997477324,4030.5646908221015,486.44082678401566,1.0335922961038977,True,True,1.0335922961038977,SL,80,4096
full,od_baseline,43,7000006,7,2180.0106369783143,2545.6268631746034,58.92951067026337,6.204297677645302,False,False,6.204297677645302,LS,160,256
full,od_baseline,43,7000007,7,2545.6268631746034,2683.023747499173,26.717256165257165,5.142627052520432,False,False,5.142627052520432,SS,64,256
