num_ssu,seed,strategy,npu_id,npu_utilizations,compute_ms_by_npu,active_ms_by_npu,io_stall_ms_by_npu,idle_ms_by_npu,whole_compute_ms_by_npu,whole_stall_ms_by_npu,nonterminal_idle_ms_by_npu,terminal_tail_ms_by_npu,last_completion_ms_by_npu
6,20260906,strategy1,1,0.9857197056797001,985.7197056797002,1000.0,14.280294320299845,0.0,4452.586251115738,125.28038441299317,0.0,229.74301987987656,4577.866635528731
6,20260906,strategy1,2,0.9825966466255837,982.5966466255836,1000.0,17.403353374416383,0.0,4510.339514970854,107.50470630276463,0.0,189.76543413498894,4617.844221273619
6,20260906,strategy1,3,0.9866036071615658,986.6036071615658,1000.0,13.396392838434167,0.0,4233.602354769566,145.46034730597043,0.0,428.54695333307154,4379.062702075536
6,20260906,strategy1,4,0.9772408239315523,977.2408239315523,1000.0,22.759176068447687,0.0,4453.650231415776,105.17446819985543,0.0,248.7849557929767,4558.824699615631
6,20260906,strategy1,5,0.9857456346952804,985.7456346952804,1000.0,14.254365304719613,0.0,4475.573710274253,139.4781807432354,0.0,192.55776439111924,4615.051891017489
6,20260906,strategy1,6,0.9770327376051354,977.0327376051355,1000.0,22.96726239486452,0.0,4202.960395338479,144.39987260462675,0.0,460.24938746550197,4347.360267943106
6,20260906,strategy1,7,0.9694829975341733,969.4829975341734,1000.0,30.517002465826636,0.0,4303.704989073052,95.30082347877749,0.0,408.6038428567781,4399.00581255183
6,20260906,strategy1,8,0.9715850937755485,971.5850937755484,1000.0,28.414906224451556,0.0,4368.150302503376,101.10987774816724,0.0,338.34947515706426,4469.260180251544
6,20260906,strategy1,9,0.982753925396456,982.753925396456,1000.0,17.246074603544002,0.0,4596.420288179412,121.49079802411431,0.0,89.6985692050821,4717.911086203526
6,20260906,strategy1,10,0.9740298356329135,974.0298356329134,1000.0,25.970164367086568,0.0,4191.707443005114,193.75656130941604,0.0,422.14565109407704,4385.464004314531
