regime,policy,seed,request_id,admission_ms,completion_ms,own_compute_ms,latency_ms,raw_ratio,plot_ratio,slo_1p5_pass
under,asu_baseline,19,427,2711.9488571111438,3627.886231541853,915.9373744307104,915.937374430709,0.9999999999999986,1.0,True
under,asu_baseline,19,428,3627.886231541853,3828.738374879261,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,19,429,3828.738374879261,4057.481110846308,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,19,444,2017.0051842313203,2475.5553659455854,458.55018171426593,458.55018171426514,0.9999999999999982,1.0,True
under,asu_baseline,19,445,2475.5553659455854,2848.2062354201826,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,446,2848.2062354201826,3306.7564171344475,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,447,3306.7564171344475,3535.499153101495,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,19,448,3535.499153101495,3650.4519740784945,114.952820977,114.95282097699965,0.9999999999999969,1.0,True
under,asu_baseline,19,449,3650.4519740784945,4050.993333764005,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,19,464,2096.2426429978004,2340.0445033486176,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,19,465,2340.0445033486176,2712.6953728232147,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,466,2712.6953728232147,3456.833974442048,744.1386016188327,744.1386016188335,1.000000000000001,1.0,True
under,asu_baseline,19,467,3456.833974442048,4372.771348872757,915.9373744307104,915.9373744307086,0.999999999999998,1.0,True
under,asu_baseline,19,487,2158.2566813209137,2273.2095022979133,114.952820977,114.95282097699965,0.9999999999999969,1.0,True
under,asu_baseline,19,488,2273.2095022979133,2731.7596840121782,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,489,2731.7596840121782,3647.6970584428873,915.9373744307104,915.937374430709,0.9999999999999986,1.0,True
under,asu_baseline,19,490,3647.6970584428873,4048.238418128398,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,19,504,2243.1843207191796,2471.927056686227,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,19,505,2471.927056686227,2844.577926160824,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,19,506,2844.577926160824,3245.1192858463346,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,19,507,3245.1192858463346,3488.9211461971518,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,19,508,3488.9211461971518,3975.361972981167,486.44082678401566,486.44082678401537,0.9999999999999994,1.0,True
under,asu_baseline,19,509,3975.361972981167,4090.314793958167,114.952820977,114.95282097699965,0.9999999999999969,1.0,True
under,asu_baseline,19,524,2124.1335991694755,2582.6837808837404,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,525,2582.6837808837404,2826.4856412345575,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,19,526,2826.4856412345575,3227.027000920068,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,19,527,3227.027000920068,3971.1656025389016,744.1386016188327,744.1386016188335,1.000000000000001,1.0,True
under,asu_baseline,19,528,3971.1656025389016,4457.606429322919,486.44082678401566,486.44082678401764,1.000000000000004,1.0,True
under,asu_baseline,19,544,2293.6366584198977,3037.775260038731,744.1386016188327,744.1386016188335,1.000000000000001,1.0,True
under,asu_baseline,19,545,3037.775260038731,3496.325441752996,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,19,546,3496.325441752996,3896.8668014385066,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,19,547,3896.8668014385066,4383.307628222524,486.44082678401566,486.4408267840172,1.000000000000003,1.0,True
under,asu_baseline,19,566,2418.662320079064,2819.2036797645746,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,19,567,2819.2036797645746,3563.342281383408,744.1386016188327,744.1386016188335,1.000000000000001,1.0,True
under,asu_baseline,19,568,3563.342281383408,4479.279655814117,915.9373744307104,915.937374430709,0.9999999999999986,1.0,True
under,asu_baseline,19,586,2798.7416891194107,3257.2918708336756,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
