scenario,policy,seed,request_id,npu_id,profile,category,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,completed_after_window,equal_seed_weight
semi,once,7,17000009,17,L128_M4096,LL,3057.101117945287,3801.2397195641206,744.1386016188335,744.1386016188327,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,17000010,17,L160_M256,LS,3801.2397195641206,3860.1692302343836,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0019047619047619048
semi,once,7,17000011,17,L80_M1024,SL,3860.1692302343836,3982.651599394929,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0019047619047619048
semi,once,7,17000012,17,L160_M4096,LL,3982.651599394929,4898.588973825637,915.9373744307086,915.9373744307104,0.999999999999998,True,True,0.0019047619047619048
semi,once,7,18000007,18,L32_M1024,SL,2078.8590985935093,2136.9169512261483,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0019047619047619048
semi,once,7,18000008,18,L64_M2048,SL,2136.9169512261483,2337.7690945635563,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0019047619047619048
semi,once,7,18000009,18,L80_M1024,SL,2337.7690945635563,2460.2514637241015,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0019047619047619048
semi,once,7,18000010,18,L80_M2048,SL,2460.2514637241015,2704.0533240749187,243.80186035081715,243.80186035081854,0.9999999999999943,True,False,0.0019047619047619048
semi,once,7,18000011,18,L200_M4096,LL,2704.0533240749187,3834.7396303104515,1130.6863062355328,1130.6863062355314,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,18000012,18,L80_M4096,SL,3834.7396303104515,4321.180457094469,486.4408267840172,486.44082678401566,1.000000000000003,True,True,0.0019047619047619048
semi,once,7,19000006,19,L128_M1024,LL,2010.8552573878521,2204.5737034757444,193.7184460878923,186.90687789087698,1.0364436465574698,True,False,0.0019047619047619048
semi,once,7,19000007,19,L32_M2048,SL,2204.5737034757444,2319.526524452744,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0019047619047619048
semi,once,7,19000008,19,L200_M256,LS,2319.526524452744,2392.9331340477297,73.40660959498564,72.35128428205302,1.0145861310328448,True,False,0.0019047619047619048
semi,once,7,19000009,19,L160_M256,LS,2392.9331340477297,2484.4793130775006,91.54617902977088,58.92951067026337,1.5534861564015383,False,False,0.0019047619047619048
semi,once,7,19000010,19,L128_M2048,LL,2484.4793130775006,2927.419390405084,442.94007732758337,372.6508694745985,1.1886194655927835,True,False,0.0019047619047619048
semi,once,7,19000011,19,L32_M4096,SL,2927.419390405084,3156.1621263721313,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0019047619047619048
semi,once,7,19000012,19,L80_M1024,SL,3156.1621263721313,3278.6444955326765,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0019047619047619048
semi,once,7,19000013,19,L128_M4096,LL,3278.6444955326765,4022.78309715151,744.1386016188335,744.1386016188327,1.000000000000001,True,True,0.0019047619047619048
semi,once,7,20000002,20,L80_M2048,SL,2012.827608660029,2256.6294690108466,243.8018603508176,243.80186035081854,0.9999999999999961,True,False,0.0019047619047619048
semi,once,7,20000003,20,L64_M4096,SL,2256.6294690108466,2657.170828696357,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,20000004,20,L32_M2048,SL,2657.170828696357,2772.123649673357,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0019047619047619048
semi,once,7,20000005,20,L64_M256,SS,2772.123649673357,2798.8409058386155,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0019047619047619048
semi,once,7,20000006,20,L32_M1024,SL,2798.8409058386155,2856.8987584712545,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0019047619047619048
semi,once,7,20000007,20,L160_M256,LS,2856.8987584712545,2915.8282691415175,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0019047619047619048
semi,once,7,20000008,20,L160_M1024,LL,2915.8282691415175,3150.7760755962017,234.94780645468427,229.85653940820262,1.02214975940902,True,False,0.0019047619047619048
semi,once,7,20000009,20,L80_M1024,SL,3150.7760755962017,3273.258444756747,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0019047619047619048
semi,once,7,20000010,20,L160_M4096,LL,3273.258444756747,4189.1958191874555,915.9373744307086,915.9373744307104,0.999999999999998,True,True,0.0019047619047619048
semi,once,7,21000006,21,L200_M1024,LL,2105.714042110603,2389.257649611112,283.5436075005091,283.5436075005082,1.000000000000003,True,False,0.0019047619047619048
semi,once,7,21000007,21,L200_M256,LS,2389.257649611112,2492.2153606822944,102.95771107118253,72.35128428205302,1.4230253421599808,True,False,0.0019047619047619048
semi,once,7,21000008,21,L200_M4096,LL,2492.2153606822944,3686.1720806257354,1193.956719943441,1130.6863062355314,1.05595753071297,True,False,0.0019047619047619048
semi,once,7,21000009,21,L160_M4096,LL,3686.1720806257354,4602.109455056444,915.9373744307086,915.9373744307104,0.999999999999998,True,True,0.0019047619047619048
semi,once,7,22000005,22,L128_M4096,LL,2025.779810251303,2783.713615069912,757.9338048186091,744.1386016188327,1.0185384862037337,True,False,0.0019047619047619048
semi,once,7,22000006,22,L64_M1024,SL,2783.713615069912,2884.7211411533067,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0019047619047619048
semi,once,7,22000007,22,L160_M1024,LL,2884.7211411533067,3124.218534702647,239.49739354934036,229.85653940820262,1.0419429186829292,True,False,0.0019047619047619048
semi,once,7,22000008,22,L200_M256,LS,3124.218534702647,3196.5698189847,72.3512842820528,72.35128428205302,0.999999999999997,True,False,0.0019047619047619048
semi,once,7,22000009,22,L80_M4096,SL,3196.5698189847,3683.010645768715,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0019047619047619048
semi,once,7,22000010,22,L80_M256,SS,3683.010645768715,3715.0966107427603,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0019047619047619048
semi,once,7,22000011,22,L80_M1024,SL,3715.0966107427603,3837.5789799033055,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0019047619047619048
semi,once,7,22000012,22,L160_M256,LS,3837.5789799033055,3896.5084905735685,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0019047619047619048
semi,once,7,22000013,22,L32_M4096,SL,3896.5084905735685,4125.251226540616,228.74273596704734,228.74273596704626,1.0000000000000047,True,True,0.0019047619047619048
semi,once,7,23000008,23,L32_M4096,SL,3133.637274178799,3362.3800101458464,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0019047619047619048
semi,once,7,23000009,23,L80_M4096,SL,3362.3800101458464,3848.820836929862,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0019047619047619048
semi,once,7,23000010,23,L32_M2048,SL,3848.820836929862,3963.7736579068614,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0019047619047619048
semi,once,7,23000011,23,L160_M2048,LL,3963.7736579068614,4422.323839621126,458.5501817142649,458.55018171426593,0.9999999999999978,True,True,0.0019047619047619048
semi,once,7,24000009,24,L128_M256,LS,2468.869426627102,2531.3192036634005,62.449777036298656,48.19209238871334,1.2958511228892913,True,False,0.0019047619047619048
semi,once,7,24000010,24,L80_M4096,SL,2531.3192036634005,3017.760030447416,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0019047619047619048
semi,once,7,24000011,24,L160_M2048,LL,3017.760030447416,3476.3102121616807,458.5501817142649,458.55018171426593,0.9999999999999978,True,False,0.0019047619047619048
semi,once,7,24000012,24,L160_M1024,LL,3476.3102121616807,3706.5039862704803,230.19377410879952,229.85653940820262,1.0014671529531645,True,False,0.0019047619047619048
semi,once,7,24000013,24,L200_M4096,LL,3706.5039862704803,4837.190292506013,1130.6863062355328,1130.6863062355314,1.000000000000001,True,True,0.0019047619047619048
semi,once,7,25000006,25,L32_M4096,SL,2248.959761698658,2477.7024976657053,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0019047619047619048
semi,once,7,25000007,25,L128_M256,LS,2477.7024976657053,2535.661368339939,57.95887067423382,48.19209238871334,1.2026635035213344,True,False,0.0019047619047619048
semi,once,7,25000008,25,L80_M256,SS,2535.661368339939,2567.747333313984,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0019047619047619048
semi,once,7,25000009,25,L64_M4096,SL,2567.747333313984,2968.2886929994947,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0019047619047619048
semi,once,7,25000010,25,L200_M4096,LL,2968.2886929994947,4098.974999235028,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,True,0.0019047619047619048
semi,once,7,26000003,26,L32_M1024,SL,2294.667747941754,2354.5125151489697,59.84476720721568,58.057852632638046,1.0307781720051612,True,False,0.0019047619047619048
semi,once,7,26000004,26,L200_M2048,LL,2354.5125151489697,2947.7180368118497,593.2055216628801,565.9243027292647,1.0482064806230218,True,False,0.0019047619047619048
semi,once,7,26000005,26,L32_M256,SS,2947.7180368118497,2963.697874379639,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0019047619047619048
semi,once,7,26000006,26,L200_M256,LS,2963.697874379639,3039.556020505842,75.85814612620288,72.35128428205302,1.0484699322057474,True,False,0.0019047619047619048
semi,once,7,26000007,26,L64_M256,SS,3039.556020505842,3066.2732766711006,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0019047619047619048
semi,once,7,26000008,26,L80_M2048,SL,3066.2732766711006,3310.674286406738,244.40100973563722,243.80186035081854,1.0024575258940047,True,False,0.0019047619047619048
semi,once,7,26000009,26,L200_M1024,LL,3310.674286406738,3594.217893907247,283.5436075005091,283.5436075005082,1.000000000000003,True,False,0.0019047619047619048
semi,once,7,26000010,26,L32_M2048,SL,3594.217893907247,3709.1707148842465,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0019047619047619048
semi,once,7,26000011,26,L64_M2048,SL,3709.1707148842465,3910.0228582216546,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0019047619047619048
semi,once,7,26000012,26,L32_M4096,SL,3910.0228582216546,4138.7655941887015,228.74273596704688,228.74273596704626,1.0000000000000027,True,True,0.0019047619047619048
semi,once,7,27000005,27,L32_M256,SS,2626.8510166911146,2642.830854258904,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0019047619047619048
semi,once,7,27000006,27,L32_M4096,SL,2642.830854258904,2871.573590225951,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0019047619047619048
semi,once,7,27000007,27,L128_M1024,LL,2871.573590225951,3073.906396266312,202.332806040361,186.90687789087698,1.0825326939466091,True,False,0.0019047619047619048
semi,once,7,27000008,27,L80_M4096,SL,3073.906396266312,3560.3472230503276,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0019047619047619048
semi,once,7,27000009,27,L200_M2048,LL,3560.3472230503276,4126.271525779593,565.924302729265,565.9243027292647,1.0000000000000007,True,True,0.0019047619047619048
semi,once,7,28000004,28,L32_M1024,SL,2741.581482575856,2799.639335208495,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0019047619047619048
semi,once,7,28000005,28,L128_M2048,LL,2799.639335208495,3172.2902046830923,372.65086947459713,372.6508694745985,0.9999999999999963,True,False,0.0019047619047619048
semi,once,7,28000006,28,L80_M1024,SL,3172.2902046830923,3294.7725738436375,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0019047619047619048
semi,once,7,28000007,28,L32_M4096,SL,3294.7725738436375,3523.515309810685,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0019047619047619048
semi,once,7,28000008,28,L80_M4096,SL,3523.515309810685,4009.9561365947,486.44082678401537,486.44082678401566,0.9999999999999994,True,True,0.0019047619047619048
semi,once,7,29000005,29,L80_M4096,SL,2666.3710780406755,3152.811904824691,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0019047619047619048
semi,once,7,29000006,29,L128_M1024,LL,3152.811904824691,3339.7187827155676,186.90687789087679,186.90687789087698,0.9999999999999989,True,False,0.0019047619047619048
semi,once,7,29000007,29,L80_M1024,SL,3339.7187827155676,3462.201151876113,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0019047619047619048
semi,once,7,29000008,29,L32_M2048,SL,3462.201151876113,3577.1539728531125,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0019047619047619048
semi,once,7,29000009,29,L32_M1024,SL,3577.1539728531125,3638.179992774831,61.02601992171867,58.057852632638046,1.0511243036813942,True,False,0.0019047619047619048
semi,once,7,29000010,29,L200_M4096,LL,3638.179992774831,4770.674825451813,1132.4948326769822,1130.6863062355314,1.0015994944234108,True,True,0.0019047619047619048
semi,once,7,30000006,30,L64_M256,SS,2365.1819954763287,2391.8992516415874,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0019047619047619048
semi,once,7,30000007,30,L80_M256,SS,2391.8992516415874,2423.9852166156325,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0019047619047619048
semi,once,7,30000008,30,L80_M4096,SL,2423.9852166156325,2913.011958840233,489.02674222460064,486.44082678401566,1.0053159917881094,True,False,0.0019047619047619048
semi,once,7,30000009,30,L200_M1024,LL,2913.011958840233,3196.555566340742,283.5436075005091,283.5436075005082,1.000000000000003,True,False,0.0019047619047619048
semi,once,7,30000010,30,L64_M1024,SL,3196.555566340742,3297.563092424137,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0019047619047619048
semi,once,7,30000011,30,L64_M2048,SL,3297.563092424137,3498.415235761545,200.85214333740805,200.85214333740902,0.9999999999999952,True,False,0.0019047619047619048
semi,once,7,30000012,30,L80_M1024,SL,3498.415235761545,3620.89760492209,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0019047619047619048
semi,once,7,30000013,30,L80_M2048,SL,3620.89760492209,3864.699465272907,243.80186035081715,243.80186035081854,0.9999999999999943,True,False,0.0019047619047619048
semi,once,7,30000014,30,L64_M4096,SL,3864.699465272907,4265.240824958416,400.5413596855087,400.5413596855101,0.9999999999999966,True,True,0.0019047619047619048
semi,once,7,31000004,31,L32_M1024,SL,2228.989328849338,2287.047181481977,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0019047619047619048
semi,once,7,31000005,31,L160_M256,LS,2287.047181481977,2345.97669215224,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0019047619047619048
semi,once,7,31000006,31,L64_M4096,SL,2345.97669215224,2753.566372869658,407.5896807174181,400.5413596855101,1.0175969868316272,True,False,0.0019047619047619048
semi,once,7,31000007,31,L200_M4096,LL,2753.566372869658,3884.2526791051914,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,False,0.0019047619047619048
semi,once,7,31000008,31,L64_M256,SS,3884.2526791051914,3910.96993527045,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0019047619047619048
semi,once,7,31000009,31,L64_M2048,SL,3910.96993527045,4111.822078607858,200.85214333740805,200.85214333740902,0.9999999999999952,True,True,0.0019047619047619048
semi,static,19,9,0,L160_M2048,LL,3022.3502355181,3480.900417232365,458.5501817142649,458.55018171426593,0.9999999999999978,True,False,0.00196078431372549
semi,static,19,10,0,L200_M4096,LL,3480.900417232365,4611.586723467898,1130.6863062355333,1130.6863062355314,1.0000000000000016,True,True,0.00196078431372549
semi,static,19,1000003,1,L32_M2048,SL,2053.3511099142975,2168.303930891297,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.00196078431372549
semi,static,19,1000004,1,L80_M4096,SL,2168.303930891297,2654.7447576753125,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.00196078431372549
