input_fingerprint,start_ms,end_ms,reference_suite,reference_input,reference_strategy,reference_result,candidate_suite,candidate_input,candidate_strategy,candidate_variant,candidate_assignment,candidate_result,reference_utilization,candidate_utilization,delta_utilization_percentage_points,delta_makespan_ms,delta_admission_slo_percentage_points,reference_all_active,candidate_all_active
4166ee5fd62b3cb65b9a95841205996e34d5a68a94ececfddaf6434b25fb8b0f,2000.0,3000.0,screen,strong32_stripe6_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe6_feasible/baseline/aligned_fixed_stripe_exact_npu32_ssu6_seed42_4166ee5fd62b_baseline_ffe76c7072.json.gz,screen,strong32_stripe6_feasible,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe6_feasible/once/aligned_fixed_stripe_exact_npu32_ssu6_seed42_4166ee5fd62b_once_d8f13cde8c.json.gz,0.4768485162201181,0.9631269492459859,48.627843302586776,-2577.7657096192306,26.74298679867987,True,True
4166ee5fd62b3cb65b9a95841205996e34d5a68a94ececfddaf6434b25fb8b0f,2000.0,3000.0,screen,strong32_stripe6_feasible,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe6_feasible/baseline/aligned_fixed_stripe_exact_npu32_ssu6_seed42_4166ee5fd62b_baseline_ffe76c7072.json.gz,screen,strong32_stripe6_feasible,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/strong32_stripe6_feasible/strategy3/aligned_fixed_stripe_exact_npu32_ssu6_seed42_4166ee5fd62b_strategy3_1ce9a6556d.json.gz,0.4768485162201181,0.999942404542534,52.30938883224159,-2896.4282284441642,29.702970297029708,True,True
44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,1000.0,2000.0,holdout,raw32_shuffled_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_baseline_ffe76c7072.json.gz,holdout,raw32_shuffled_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/new_once/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_new_once_d6233f2cac.json.gz,0.9839986583018596,0.9793535003697177,-0.464515793214193,-19.940227086202867,11.458333333333337,True,True
44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,1000.0,2000.0,holdout,raw32_shuffled_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_baseline_ffe76c7072.json.gz,holdout,raw32_shuffled_seed7,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/once/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_once_d8f13cde8c.json.gz,0.9839986583018596,0.9810553411860328,-0.2943317115826849,22.42339744297351,9.765625,True,True
44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,1000.0,2000.0,holdout,raw32_shuffled_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_baseline_ffe76c7072.json.gz,holdout,raw32_shuffled_seed7,strategy3,strategy3,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/strategy3/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_strategy3_b8e50b64c6.json.gz,0.9839986583018596,0.9967996267596416,1.2800968457782003,153.49381639513012,12.5,True,True
44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,2000.0,3000.0,holdout,raw32_shuffled_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_baseline_ffe76c7072.json.gz,holdout,raw32_shuffled_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/new_once/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_new_once_d6233f2cac.json.gz,0.9837894027136335,0.9836520490403626,-0.01373536732708347,-19.940227086202867,11.458333333333337,True,True
44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,2000.0,3000.0,holdout,raw32_shuffled_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_baseline_ffe76c7072.json.gz,holdout,raw32_shuffled_seed7,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/once/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_once_d8f13cde8c.json.gz,0.9837894027136335,0.9849250569684791,0.11356542548456305,22.42339744297351,9.765625,True,True
44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,2000.0,3000.0,holdout,raw32_shuffled_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_baseline_ffe76c7072.json.gz,holdout,raw32_shuffled_seed7,strategy3,strategy3,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/strategy3/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_strategy3_b8e50b64c6.json.gz,0.9837894027136335,0.9961246832607371,1.2335280547103644,153.49381639513012,12.5,True,True
451de3ba72e5dbbd6171c7078d560a00806b8fcdde308d7c981c7d90baa41dea,1000.0,2000.0,grid,m2_long384,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long384/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_451de3ba72e5_baseline_native_d70038071a.json.gz,grid,m2_long384,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long384/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_451de3ba72e5_once_native_f042c2145f.json.gz,0.5283969659519762,0.9460792403779315,41.76822744259553,-2733.1987799345543,6.311274509803921,True,True
451de3ba72e5dbbd6171c7078d560a00806b8fcdde308d7c981c7d90baa41dea,2000.0,3000.0,grid,m2_long384,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long384/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_451de3ba72e5_baseline_native_d70038071a.json.gz,grid,m2_long384,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long384/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_451de3ba72e5_once_native_f042c2145f.json.gz,0.5260448096085966,0.9462177138886809,42.01729042800844,-2733.1987799345543,6.311274509803921,True,True
45bda5547c2ffc696546d1e4874ad1bfd3f14226c044181b47dd813f7a5c0616,1000.0,2000.0,native_assignment,raw32_local_interleaved_arrivals,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/native_assignment/runs/raw32_local_interleaved_arrivals/baseline_native/raw32_local_interleaved_arrivals_45bda5547c2f_baseline_native_d70038071a.json.gz,native_assignment,raw32_local_interleaved_arrivals,deadline_fluid,deadline_fluid,fluid,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/native_assignment/runs/raw32_local_interleaved_arrivals/deadline_fluid/raw32_local_interleaved_arrivals_45bda5547c2f_deadline_fluid_7b8c04b8db.json.gz,0.8699384335975913,0.9910636031618487,12.112516956425745,-812.9532447030433,11.293859649122806,True,True
45bda5547c2ffc696546d1e4874ad1bfd3f14226c044181b47dd813f7a5c0616,2000.0,3000.0,native_assignment,raw32_local_interleaved_arrivals,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/native_assignment/runs/raw32_local_interleaved_arrivals/baseline_native/raw32_local_interleaved_arrivals_45bda5547c2f_baseline_native_d70038071a.json.gz,native_assignment,raw32_local_interleaved_arrivals,deadline_fluid,deadline_fluid,fluid,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/native_assignment/runs/raw32_local_interleaved_arrivals/deadline_fluid/raw32_local_interleaved_arrivals_45bda5547c2f_deadline_fluid_7b8c04b8db.json.gz,0.867385830366292,0.9483091428290351,8.092331246274309,-812.9532447030433,11.293859649122806,True,True
49f87446517abcaa936946b4bd679a0532a385a8dfdb337819539a477fedad0a,1000.0,2000.0,grid,m2_long512,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long512/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_49f87446517a_baseline_native_d70038071a.json.gz,grid,m2_long512,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long512/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_49f87446517a_once_native_f042c2145f.json.gz,0.6554691547805035,1.0,34.45308452194965,-2304.0444403880715,30.21844660194175,True,True
49f87446517abcaa936946b4bd679a0532a385a8dfdb337819539a477fedad0a,2000.0,3000.0,grid,m2_long512,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long512/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_49f87446517a_baseline_native_d70038071a.json.gz,grid,m2_long512,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long512/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_49f87446517a_once_native_f042c2145f.json.gz,0.6533575194014813,1.0,34.664248059851865,-2304.0444403880715,30.21844660194175,True,True
4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,1000.0,2000.0,mixed_six_ssu,aligned_short080_ssu6_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/runs/aligned_short080_ssu6_seed7/baseline/aligned_short080_ssu6_seed7_4d2fc8f78a88_baseline_ffe76c7072.json.gz,mixed_six_ssu,aligned_short080_ssu6_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/runs/aligned_short080_ssu6_seed7/new_once/aligned_short080_ssu6_seed7_4d2fc8f78a88_new_once_d6233f2cac.json.gz,0.7453009021220692,0.9188512291983655,17.355032707629626,-918.4932650104474,21.963986599664985,True,True
4d2fc8f78a881b92ecca84b6bf0764276f986c9bf1727a1309774176f9f5089a,2000.0,3000.0,mixed_six_ssu,aligned_short080_ssu6_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/runs/aligned_short080_ssu6_seed7/baseline/aligned_short080_ssu6_seed7_4d2fc8f78a88_baseline_ffe76c7072.json.gz,mixed_six_ssu,aligned_short080_ssu6_seed7,new_once,new_once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_six_ssu/runs/aligned_short080_ssu6_seed7/new_once/aligned_short080_ssu6_seed7_4d2fc8f78a88_new_once_d6233f2cac.json.gz,0.8011230298243257,0.9760965269459392,17.49734971216135,-918.4932650104474,21.963986599664985,True,True
50e1fa004ed39b2c9c15bf7d438183a98b08bd7f780c5fa9f54d00c382d4d187,1000.0,2000.0,grid,m3_long768,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m3_long768/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_50e1fa004ed3_baseline_native_d70038071a.json.gz,grid,m3_long768,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m3_long768/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_50e1fa004ed3_once_native_f042c2145f.json.gz,0.8376096195837606,1.0,16.239038041623942,-617.1067598995287,17.06443914081146,True,True
50e1fa004ed39b2c9c15bf7d438183a98b08bd7f780c5fa9f54d00c382d4d187,2000.0,3000.0,grid,m3_long768,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m3_long768/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_50e1fa004ed3_baseline_native_d70038071a.json.gz,grid,m3_long768,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m3_long768/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_50e1fa004ed3_once_native_f042c2145f.json.gz,0.8376096195837547,1.0,16.239038041624532,-617.1067598995287,17.06443914081146,True,True
588ce6d9774e8329159eac00ce9ad4f4ede673fa90252de79125246d9f371284,1000.0,2000.0,grid,m2_long256,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long256/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_588ce6d9774e_baseline_native_d70038071a.json.gz,grid,m2_long256,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long256/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_588ce6d9774e_once_native_f042c2145f.json.gz,0.3629932692341022,0.8006709371641778,43.76776679300756,-2637.896081707391,4.4785276073619595,True,True
588ce6d9774e8329159eac00ce9ad4f4ede673fa90252de79125246d9f371284,2000.0,3000.0,grid,m2_long256,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long256/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_588ce6d9774e_baseline_native_d70038071a.json.gz,grid,m2_long256,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m2_long256/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_588ce6d9774e_once_native_f042c2145f.json.gz,0.36353412477170716,0.8006782804564141,43.71441556847069,-2637.896081707391,4.4785276073619595,True,True
5c5e8b2b6751e426f4612096f49564895b885d431b753a62f1fa3f9d30457d31,1000.0,2000.0,screen,legacy32_stripe_exact,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_stripe_exact/baseline_native/legacy_fixed_stripe_exact_npu32_ssu8_seed42_5c5e8b2b6751_baseline_native_d70038071a.json.gz,screen,legacy32_stripe_exact,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_stripe_exact/once_native/legacy_fixed_stripe_exact_npu32_ssu8_seed42_5c5e8b2b6751_once_native_f042c2145f.json.gz,0.7718664453327181,1.0,22.81335546672819,-3337.827968939754,19.88527724665392,True,True
5c5e8b2b6751e426f4612096f49564895b885d431b753a62f1fa3f9d30457d31,2000.0,3000.0,screen,legacy32_stripe_exact,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_stripe_exact/baseline_native/legacy_fixed_stripe_exact_npu32_ssu8_seed42_5c5e8b2b6751_baseline_native_d70038071a.json.gz,screen,legacy32_stripe_exact,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/legacy32_stripe_exact/once_native/legacy_fixed_stripe_exact_npu32_ssu8_seed42_5c5e8b2b6751_once_native_f042c2145f.json.gz,0.7698697001651374,0.9998977997336806,23.00280995685432,-3337.827968939754,19.88527724665392,True,True
61418eb5996cbda794f87678ffb07c21cae9e3c14438d46dca0c588e800d5349,1000.0,2000.0,grid,m1_long256,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long256/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_61418eb5996c_baseline_native_d70038071a.json.gz,grid,m1_long256,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long256/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_61418eb5996c_once_native_f042c2145f.json.gz,0.34585988298735937,0.5695296681815724,22.3669785194213,-2828.487538345892,6.270627062706269,True,True
61418eb5996cbda794f87678ffb07c21cae9e3c14438d46dca0c588e800d5349,2000.0,3000.0,grid,m1_long256,baseline_native,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long256/baseline_native/aligned_fixed_local_exact_npu4_ssu1_seed42_61418eb5996c_baseline_native_d70038071a.json.gz,grid,m1_long256,once_native,once_native,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/grid/runs/m1_long256/once_native/aligned_fixed_local_exact_npu4_ssu1_seed42_61418eb5996c_once_native_f042c2145f.json.gz,0.3458598829873595,0.5693188814961272,22.345899850876773,-2828.487538345892,6.270627062706269,True,True
6411f736cb51cd78111f4dd9888088204b34cc307a7f09ca317515f6181c85c4,1000.0,2000.0,screen,raw32_synchronized,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_synchronized/baseline/raw_synchronized_stripe_exact_npu32_ssu6_seed42_6411f736cb51_baseline_ffe76c7072.json.gz,screen,raw32_synchronized,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_synchronized/once/raw_synchronized_stripe_exact_npu32_ssu6_seed42_6411f736cb51_once_d8f13cde8c.json.gz,0.9633457638724098,0.9637744013547019,0.042863748229216014,-89.45418621863791,10.546875,True,True
6411f736cb51cd78111f4dd9888088204b34cc307a7f09ca317515f6181c85c4,1000.0,2000.0,screen,raw32_synchronized,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_synchronized/baseline/raw_synchronized_stripe_exact_npu32_ssu6_seed42_6411f736cb51_baseline_ffe76c7072.json.gz,screen,raw32_synchronized,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_synchronized/strategy3/raw_synchronized_stripe_exact_npu32_ssu6_seed42_6411f736cb51_strategy3_1ce9a6556d.json.gz,0.9633457638724098,0.9721292301702387,0.878346629782889,-192.7978269715686,7.9427083333333375,True,True
6411f736cb51cd78111f4dd9888088204b34cc307a7f09ca317515f6181c85c4,2000.0,3000.0,screen,raw32_synchronized,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_synchronized/baseline/raw_synchronized_stripe_exact_npu32_ssu6_seed42_6411f736cb51_baseline_ffe76c7072.json.gz,screen,raw32_synchronized,once,once,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_synchronized/once/raw_synchronized_stripe_exact_npu32_ssu6_seed42_6411f736cb51_once_d8f13cde8c.json.gz,0.9732483159511838,0.9791113147857754,0.5862998834591626,-89.45418621863791,10.546875,True,True
6411f736cb51cd78111f4dd9888088204b34cc307a7f09ca317515f6181c85c4,2000.0,3000.0,screen,raw32_synchronized,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_synchronized/baseline/raw_synchronized_stripe_exact_npu32_ssu6_seed42_6411f736cb51_baseline_ffe76c7072.json.gz,screen,raw32_synchronized,strategy3,strategy3,fixed,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/screen/runs/raw32_synchronized/strategy3/raw_synchronized_stripe_exact_npu32_ssu6_seed42_6411f736cb51_strategy3_1ce9a6556d.json.gz,0.9732483159511838,0.976965885200527,0.3717569249343189,-192.7978269715686,7.9427083333333375,True,True
6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000.0,2000.0,mixed_varied/local,aligned_short072_seed7,baseline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/aligned_short072_seed7/baseline/aligned_short072_seed7_6c4eb0afd380_baseline_ffe76c7072.json.gz,mixed_policy,aligned_short072_seed7,strategy1,strategy1_pipeline,pipeline,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_policy/runs/aligned_short072_seed7/strategy1_pipeline/aligned_short072_seed7_6c4eb0afd380_strategy1_6c75d74ceb.json.gz,0.8029173224873983,0.9347768293677524,13.185950688035408,-671.689907663158,17.069372852233677,True,True
