scenario,policy,seed,request_id,npu_id,category,profile,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,in_warm_2_4s,in_long_2_6s
semi,static,19,18000025,18,SL,L80_M4096,10167.68513590509,10659.187575467402,491.50243956231134,486.44082678401566,1.010405402876562,True,False,False
semi,static,19,18000026,18,LL,L128_M1024,10659.187575467402,10846.094453358286,186.90687789088406,186.90687789087698,1.000000000000038,True,False,False
semi,static,19,18000027,18,LS,L128_M256,10846.094453358286,10894.286545746994,48.19209238870826,48.19209238871334,0.9999999999998945,True,False,False
semi,static,19,18000028,18,SL,L32_M4096,10894.286545746994,11123.029281714034,228.74273596704006,228.74273596704626,0.9999999999999729,True,False,False
semi,static,19,18000029,18,SL,L80_M1024,11123.029281714034,11245.511650874576,122.48236916054157,122.48236916054397,0.9999999999999803,True,False,False
semi,static,19,19000000,19,SL,L32_M4096,0.0,375.26343554462073,375.26343554462073,228.74273596704626,1.6405479892427401,False,False,False
semi,static,19,19000001,19,SL,L64_M4096,375.26343554462073,775.804795230131,400.5413596855103,400.5413596855101,1.0000000000000007,True,False,False
semi,static,19,19000002,19,LL,L160_M4096,775.804795230131,1691.7421696608415,915.9373744307104,915.9373744307104,1.0,True,False,False
semi,static,19,19000003,19,SL,L80_M1024,1691.7421696608415,1816.5489903882585,124.80682072741706,122.48236916054397,1.0189778462223107,True,False,False
semi,static,19,19000004,19,LL,L128_M4096,1816.5489903882585,2592.194580966506,775.6455905782473,744.1386016188327,1.0423402157754924,True,False,False
semi,static,19,19000005,19,LL,L160_M2048,2592.194580966506,3053.1636887173827,460.9691077508769,458.55018171426593,1.005275161003247,True,True,True
semi,static,19,19000006,19,LS,L128_M256,3053.1636887173827,3101.3557811060946,48.1920923887119,48.19209238871334,0.99999999999997,True,True,True
semi,static,19,19000007,19,LL,L200_M4096,3101.3557811060946,4232.362557585194,1131.0067764790992,1130.6863062355314,1.0002834298441579,True,True,True
semi,static,19,19000008,19,SL,L32_M2048,4232.362557585194,4347.3153785621935,114.95282097699965,114.952820977,0.9999999999999969,True,False,True
semi,static,19,19000009,19,SL,L64_M2048,4347.3153785621935,4548.167521899605,200.8521433374117,200.85214333740902,1.0000000000000133,True,False,True
semi,static,19,19000010,19,LL,L200_M1024,4548.167521899605,4831.711129400111,283.54360750050546,283.5436075005082,0.9999999999999903,True,False,True
semi,static,19,19000011,19,LL,L200_M2048,4831.711129400111,5397.635432129372,565.9243027292614,565.9243027292647,0.9999999999999942,True,False,True
semi,static,19,19000012,19,LL,L128_M4096,5397.635432129372,6141.7740337482055,744.1386016188335,744.1386016188327,1.000000000000001,True,False,True
