order_mode,npu,rowposition,role,profile,data_key,sim_category,request_id,sourceid,source_npu,original_request_id,arrival_ms,n_layers,per_layer_compute_ms,request_pure_compute_ms,total_gib_per_layer,request_total_read_gib,ssu0_gib_per_layer,ssu1_gib_per_layer,ssu2_gib_per_layer,ssu3_gib_per_layer,ssu4_gib_per_layer,ssu5_gib_per_layer,ssu0_blocks_per_layer,ssu1_blocks_per_layer,ssu2_blocks_per_layer,ssu3_blocks_per_layer,ssu4_blocks_per_layer,ssu5_blocks_per_layer
ordered,9,18,short,S3,64K/1024,SL,9000018,29000048,29,29000057,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,9,19,short,S2,48K/1024,SL,9000019,22000015,22,22000025,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
ordered,9,20,short,S3,64K/1024,SL,9000020,25000022,25,25000052,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,9,21,short,S2,48K/1024,SL,9000021,25000037,25,25000036,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,9,22,short,S3,64K/1024,SL,9000022,28000037,28,28000053,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,9,23,short,S3,64K/1024,SL,9000023,20000015,20,20000044,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,10,0,long,L,176K/1024,LL,10000000,3000015,3,3000015,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,10,1,long,L,176K/1024,LL,10000001,18000010,18,18000010,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,10,2,long,L,176K/1024,LL,10000002,3000012,3,3000012,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,10,3,long,L,176K/1024,LL,10000003,2000020,2,2000020,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,10,4,long,L,176K/1024,LL,10000004,2000009,2,2000009,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,10,5,long,L,176K/1024,LL,10000005,11000009,11,11000009,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,233,233,234,234,233,233
ordered,10,6,long,L,176K/1024,LL,10000006,15000008,15,15000008,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,10,7,long,L,176K/1024,LL,10000007,15000005,15,15000005,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,10,8,long,L,176K/1024,LL,10000008,8000016,8,8000016,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,233,233,234,234,233,233
ordered,10,9,long,L,176K/1024,LL,10000009,19000004,19,19000004,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,10,10,long,L,176K/1024,LL,10000010,14000003,14,14000003,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,10,11,long,L,176K/1024,LL,10000011,18000009,18,18000009,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,10,12,long,L,176K/1024,LL,10000012,17000018,17,17000018,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,10,13,long,L,176K/1024,LL,10000013,1000017,1,1000017,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,10,14,long,L,176K/1024,LL,10000014,1000003,1,1000003,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,10,15,short,S2,48K/1024,SL,10000015,27000023,27,27000026,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,10,16,short,S3,64K/1024,SL,10000016,30000024,30,30000057,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,10,17,short,S2,48K/1024,SL,10000017,23000007,23,23000028,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,0.0105743408203125,63,63,63,62,62,63
ordered,10,18,short,S3,64K/1024,SL,10000018,25000064,25,25000051,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,10,19,short,S2,48K/1024,SL,10000019,29000009,29,29000032,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
ordered,10,20,short,S3,64K/1024,SL,10000020,25000052,25,25000053,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,10,21,short,S2,48K/1024,SL,10000021,26000059,26,26000033,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,10,22,short,S3,64K/1024,SL,10000022,20000058,20,20000054,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,10,23,short,S3,64K/1024,SL,10000023,30000030,30,30000053,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,11,0,long,L,176K/1024,LL,11000000,10000009,10,10000009,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,233,233,234,234,233,233
ordered,11,1,long,L,176K/1024,LL,11000001,13000003,13,13000003,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,11,2,long,L,176K/1024,LL,11000002,16000018,16,16000018,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,11,3,long,L,176K/1024,LL,11000003,4000014,4,4000014,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
ordered,11,4,long,L,176K/1024,LL,11000004,9000014,9,9000014,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,233,233,234,234,233,233
ordered,11,5,long,L,176K/1024,LL,11000005,8000010,8,8000010,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,233,233,234,234,233,233
ordered,11,6,long,L,176K/1024,LL,11000006,7000007,7,7000007,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
ordered,11,7,long,L,176K/1024,LL,11000007,12000019,12,12000019,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,11,8,long,L,176K/1024,LL,11000008,5000011,5,5000011,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
ordered,11,9,long,L,176K/1024,LL,11000009,8,0,8,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,11,10,long,L,176K/1024,LL,11000010,18000005,18,18000005,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,11,11,long,L,176K/1024,LL,11000011,2000005,2,2000005,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,11,12,long,L,176K/1024,LL,11000012,14000011,14,14000011,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,11,13,long,L,176K/1024,LL,11000013,11000012,11,11000012,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,233,233,234,234,233,233
ordered,11,14,long,L,176K/1024,LL,11000014,6000015,6,6000015,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
ordered,11,15,short,S2,48K/1024,SL,11000015,24000009,24,24000029,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,11,16,short,S3,64K/1024,SL,11000016,24000006,24,24000045,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,11,17,short,S2,48K/1024,SL,11000017,28000054,28,28000042,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
ordered,11,18,short,S3,64K/1024,SL,11000018,26000031,26,26000062,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,11,19,short,S2,48K/1024,SL,11000019,26000015,26,26000040,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,0.010406494140625,63,63,63,63,62,62
ordered,11,20,short,S3,64K/1024,SL,11000020,29000025,29,29000045,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,11,21,short,S2,48K/1024,SL,11000021,30000058,30,30000025,0.0,8,9.941586459040689,79.53269167232551,0.0631103515625,0.5048828125,0.010406494140625,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.0105743408203125,0.010406494140625,62,63,63,63,63,62
ordered,11,22,short,S3,64K/1024,SL,11000022,29000003,29,29000061,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,11,23,short,S3,64K/1024,SL,11000023,24000022,24,24000057,0.0,8,12.625940760424301,101.00752608339441,0.0845947265625,0.6767578125,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,0.01409912109375,84,84,84,84,84,84
ordered,12,0,long,L,176K/1024,LL,12000000,7000020,7,7000020,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
ordered,12,1,long,L,176K/1024,LL,12000001,18,0,18,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,12,2,long,L,176K/1024,LL,12000002,6000009,6,6000009,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
ordered,12,3,long,L,176K/1024,LL,12000003,14000018,14,14000018,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,12,4,long,L,176K/1024,LL,12000004,6000000,6,6000000,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
ordered,12,5,long,L,176K/1024,LL,12000005,2,0,2,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,12,6,long,L,176K/1024,LL,12000006,19000008,19,19000008,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,12,7,long,L,176K/1024,LL,12000007,2000006,2,2000006,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
ordered,12,8,long,L,176K/1024,LL,12000008,10000004,10,10000004,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,233,233,234,234,233,233
ordered,12,9,long,L,176K/1024,LL,12000009,14000015,14,14000015,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,12,10,long,L,176K/1024,LL,12000010,15000020,15,15000020,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,233,233,233,234,234,233
ordered,12,11,long,L,176K/1024,LL,12000011,4000013,4,4000013,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,233,234,234,233,233,233
ordered,12,12,long,L,176K/1024,LL,12000012,19000013,19,19000013,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.039276123046875,0.039276123046875,233,233,233,233,234,234
ordered,12,13,long,L,176K/1024,LL,12000013,6,0,6,0.0,8,31.416419055018245,251.33135244014596,0.2349853515625,1.8798828125,0.039276123046875,0.039276123046875,0.0391082763671875,0.0391082763671875,0.0391082763671875,0.0391082763671875,234,234,233,233,233,233
